lr,iter,train/step_loss,Sample Generation,_timestamp,_step,_runtime,val/loss,train/loss
,3830.0,0.8326506018638611,,1779620766.0293727,399,636.7243485,,
,3840.0,0.8219308853149414,,1779620767.082045,400,637.7770322,,
,3850.0,0.8512669205665588,,1779620768.141993,401,638.837567,,
,3860.0,0.8526242971420288,,1779620769.2380643,402,639.9338142,,
,3870.0,0.8373472094535828,,1779620770.3535442,403,641.0491364,,
,3880.0,0.8218536972999573,,1779620771.4560554,404,642.1520209,,
,3890.0,0.8375745415687561,,1779620772.5388525,405,643.2333114,,
,3900.0,0.8224944472312927,,1779620773.6398315,406,644.3347969,,
,3910.0,0.829201877117157,,1779620774.7072034,407,645.4021705,,
,3920.0,0.8400756120681763,,1779620775.787106,408,646.4820707,,
,3930.0,0.8346933722496033,,1779620776.8664439,409,647.5618991,,
,3940.0,0.8255976438522339,,1779620777.9475646,410,648.6437273,,
,3950.0,0.8234418034553528,,1779620779.0548263,411,649.7502573,,
,3960.0,0.8209950923919678,,1779620780.1244466,412,650.819432,,
,3970.0,0.8415030241012573,,1779620781.206441,413,651.9014591,,
,3980.0,0.8130987286567688,,1779620782.2860944,414,652.9810575,,
,3990.0,0.8212597966194153,,1779620783.3529053,415,654.0478712,,
0.00018936387015941957,4000.0,,,1779620799.1716413,416,669.8673755,1.665128231048584,0.629868745803833
,4000.0,0.8268182277679443,,1779620799.2850475,417,669.9801661,,
,4010.0,0.8329489231109619,,1779620800.3907485,418,671.086357,,
,4020.0,0.8285626769065857,,1779620801.5233603,419,672.2183259,,
,4030.0,0.8146577477455139,,1779620802.615844,420,673.3117842,,
,4040.0,0.8426769971847534,,1779620803.681222,421,674.3764388,,
,4050.0,0.799885630607605,,1779620804.7452538,422,675.4404784,,
,4060.0,0.8375757932662964,,1779620805.8282385,423,676.5234618,,
,4070.0,0.8252549171447754,,1779620806.9212554,424,677.6167661,,
,4080.0,0.8215523958206177,,1779620808.027115,425,678.7227222,,
,4090.0,0.820469081401825,,1779620809.1186683,426,679.8141065,,
,4100.0,0.815285325050354,,1779620810.2289364,427,680.9239026,,
,4110.0,0.8054199814796448,,1779620811.3163393,428,682.0113928,,
,4120.0,0.8313792943954468,,1779620812.4259717,429,683.122898,,
,4130.0,0.832114577293396,,1779620813.5078473,430,684.2029962,,
,4140.0,0.8407258987426758,,1779620814.5794861,431,685.2745334,,
,4150.0,0.8102757930755615,,1779620815.6502552,432,686.3456506,,
,4160.0,0.8156304359436035,,1779620816.719314,433,687.4143392,,
,4170.0,0.7961307168006897,,1779620817.80024,434,688.495207,,
,4180.0,0.826696515083313,,1779620818.8889396,435,689.5839058,,
,4190.0,0.8191784620285034,,1779620819.9630737,436,690.6580391,,
,4200.0,0.8056174516677856,,1779620821.0373738,437,691.7323398,,
,4210.0,0.8107703328132629,,1779620822.1642833,438,692.8592532,,
,4220.0,0.8242161870002747,,1779620823.2741585,439,693.9691243,,
,4230.0,0.807662844657898,,1779620824.3730292,440,695.0679921,,
,4240.0,0.7984073758125305,,1779620825.4440863,441,696.139086,,
0.00015103031213214996,4250.0,,,1779620841.2736075,442,711.96891,1.6817939281463623,0.6070968508720398
,4250.0,0.8014630675315857,,1779620841.3840592,443,712.0790259,,
,4260.0,0.8136216402053833,,1779620842.4468567,444,713.1427495,,
,4270.0,0.8177314400672913,,1779620843.5496008,445,714.2445665,,
,4280.0,0.790854811668396,,1779620844.627367,446,715.3234517,,
,4290.0,0.8018205165863037,,1779620845.694378,447,716.3909708,,
,4300.0,0.8139050602912903,,1779620846.7672668,448,717.4624421,,
,4310.0,0.8196855783462524,,1779620847.8444748,449,718.5394426,,
,4320.0,0.7960065603256226,,1779620848.9305742,450,719.6262864,,
,4330.0,0.7920528650283813,,1779620850.022218,451,720.7177862,,
,4340.0,0.8017908334732056,,1779620851.1089425,452,721.8039081,,
,4350.0,0.7851975560188293,,1779620852.1745908,453,722.8695569,,
,4360.0,0.8038329482078552,,1779620853.2691221,454,723.9640889,,
,4370.0,0.8084700703620911,,1779620854.3563144,455,725.0514401,,
,4380.0,0.7913804650306702,,1779620855.4801354,456,726.1751022,,
,4390.0,0.7783727645874023,,1779620856.570857,457,727.2665287,,
,4400.0,0.7983385920524597,,1779620857.6638675,458,728.3589704,,
,4410.0,0.7909436821937561,,1779620858.7597458,459,729.4549109,,
,4420.0,0.7780187726020813,,1779620859.8718376,460,730.5668029,,
,4430.0,0.7890335917472839,,1779620860.9384665,461,731.6334323,,
,4440.0,0.8059331178665161,,1779620862.011926,462,732.7068919,,
,4450.0,0.8058488965034485,,1779620863.0787308,463,733.7738579,,
,4460.0,0.7874401211738586,,1779620864.1523964,464,734.8476353,,
,4470.0,0.8133493661880493,,1779620865.2320142,465,735.9270521,,
,4480.0,0.8027086853981018,,1779620866.29883,466,736.9937959,,
,4490.0,0.7946659326553345,,1779620867.3744433,467,738.069984,,
0.00012292491384519912,4500.0,,,1779620883.2176278,468,753.9130123,1.7134901285171509,0.5851536989212036
,4500.0,0.81199049949646,,1779620883.330436,469,754.0254014,,
,4510.0,0.7996728420257568,,1779620884.4417264,470,755.136692,,
,4520.0,0.7893499135971069,,1779620885.567384,471,756.2623497,,
,4530.0,0.7850004434585571,,1779620886.6267264,472,757.3217196,,
,4540.0,0.7977232933044434,,1779620887.6965454,473,758.3919684,,
,4550.0,0.7787253856658936,,1779620888.8291562,474,759.5236152,,
,4560.0,0.8169397711753845,,1779620889.9789324,475,760.6733916,,
,4570.0,0.7975683212280273,,1779620891.1242416,476,761.8200773,,
,4580.0,0.7750359773635864,,1779620892.1905522,477,762.8855169,,
,4590.0,0.7924882769584656,,1779620893.2455063,478,763.9399655,,
,4600.0,0.7995824813842773,,1779620894.3035226,479,764.9979816,,
,4610.0,0.7811304926872253,,1779620895.3632627,480,766.0585185,,
,4620.0,0.7798997163772583,,1779620896.4187627,481,767.113727,,
,4630.0,0.7853891253471375,,1779620897.4830852,482,768.1780493,,
,4640.0,0.7917737364768982,,1779620898.542086,483,769.2372829,,
,4650.0,0.7798621654510498,,1779620899.6478345,484,770.3422938,,
,4660.0,0.795312225818634,,1779620900.799326,485,771.4943379,,
,4670.0,0.7712301015853882,,1779620901.9602857,486,772.6559968,,
,4680.0,0.7723772525787354,,1779620903.0289645,487,773.7243164,,
,4690.0,0.7768833041191101,,1779620904.0889535,488,774.7839863,,
,4700.0,0.8059493899345398,,1779620905.1372035,489,775.8325613,,
,4710.0,0.789846658706665,,1779620906.1899722,490,776.8849372,,
,4720.0,0.7606779932975769,,1779620907.2455227,491,777.9414493,,
,4730.0,0.7790169715881348,,1779620908.3041716,492,778.9986305,,
,4740.0,0.7695285081863403,,1779620909.408703,493,780.10367,,
0.00010576819746349742,4750.0,,,1779620925.3239963,494,796.0231761,1.7278492450714111,0.5682326555252075
,4750.0,0.7783535122871399,,1779620925.4365222,495,796.1316561,,
,4760.0,0.7865622043609619,,1779620926.5097344,496,797.2052527,,
,4770.0,0.7915303707122803,,1779620927.5777597,497,798.273625,,
,4780.0,0.7617396712303162,,1779620928.68586,498,799.3803189,,
,4790.0,0.8023235201835632,,1779620929.7838852,499,800.4788522,,
,4800.0,0.7712414264678955,,1779620930.857739,500,801.5537332,,
,4810.0,0.7679867148399353,,1779620931.9326658,501,802.6281884,,
,4820.0,0.7754493355751038,,1779620933.0426657,502,803.7382712,,
,4830.0,0.7725673317909241,,1779620934.1855059,503,804.8804732,,
,4840.0,0.790736973285675,,1779620935.3259573,504,806.0210175,,
,4850.0,0.7896249294281006,,1779620936.402237,505,807.0982054,,
,4860.0,0.7891966104507446,,1779620937.4790199,506,808.1741015,,
,4870.0,0.7768644094467163,,1779620938.552293,507,809.2481964,,
,4880.0,0.7798805832862854,,1779620939.6313255,508,810.327149,,
,4890.0,0.7845552563667297,,1779620940.7093122,509,811.4051122,,
,4900.0,0.7937301993370056,,1779620941.7667508,510,812.4618308,,
,4910.0,0.7726798057556152,,1779620942.8114552,511,813.5074625,,
,4920.0,0.7864609360694885,,1779620943.9264827,512,814.6222336,,
,4930.0,0.7687775492668152,,1779620945.0428987,513,815.7381455,,
,4940.0,0.7672420144081116,,1779620946.1562972,514,816.8512658,,
,4950.0,0.7819910645484924,,1779620947.2395284,515,817.9347313,,
,4960.0,0.77037513256073,,1779620948.3127108,516,819.0079347,,
,4970.0,0.7875681519508362,,1779620949.3794253,517,820.074501,,
,4980.0,0.7946180105209351,,1779620950.4512846,518,821.1462516,,
,4990.0,0.7975168228149414,,1779620951.5213635,519,822.2163288,,
0.0001,5000.0,,,1779620967.286824,520,837.9823121,1.7351211309432983,0.551831066608429
,5000.0,0.7763036489486694,,1779620967.396863,521,838.0922652,,
,,,"{'size': 275, '_type': 'html-file', 'sha256': 'b1e126ee7d256b09ee87d15c0c6a3061076390427c2216cf08909123dc27c277', 'path': 'media/html/Sample Generation_522_b1e126ee7d256b09ee87.html'}",1779620968.4927568,522,839.1882232,,
