lr,_runtime,_timestamp,iter,_step,val/loss,train/loss,train/step_loss,Sample Generation
,548.5356923,1779713845.7875285,3830.0,399,,,0.9761675596237183,
,549.4781564,1779713846.7305322,3840.0,400,,,0.9553180932998657,
,550.3901975,1779713847.6418214,3850.0,401,,,0.958197832107544,
,551.4039434,1779713848.6559935,3860.0,402,,,0.9668818116188049,
,552.3234073,1779713849.5757568,3870.0,403,,,0.9796026349067688,
,553.2597489,1779713850.5123475,3880.0,404,,,0.9696708917617798,
,554.2804289,1779713851.5330274,3890.0,405,,,0.9562240839004517,
,555.2191771,1779713852.4717772,3900.0,406,,,0.9686926007270813,
,556.1304467,1779713853.383044,3910.0,407,,,0.9685283899307251,
,557.0400751,1779713854.2926702,3920.0,408,,,0.9346277713775635,
,557.9601321,1779713855.2132375,3930.0,409,,,0.9425750374794006,
,558.8629434,1779713856.1154127,3940.0,410,,,0.9305492639541626,
,559.7569903,1779713857.0094044,3950.0,411,,,0.9524247646331787,
,560.7137488,1779713857.9663475,3960.0,412,,,0.9641367197036743,
,561.629341,1779713858.88189,3970.0,413,,,0.9502487182617188,
,562.5284252,1779713859.781023,3980.0,414,,,0.935531735420227,
,563.4249148,1779713860.6775086,3990.0,415,,,0.9711525440216064,
0.00018936387015941957,576.2880074,1779713873.539806,4000.0,416,1.5542633533477783,0.8101238012313843,,
,576.3846098,1779713873.6366675,4000.0,417,,,0.9513043761253357,
,577.280184,1779713874.5322125,4010.0,418,,,0.9275979995727539,
,578.2363978,1779713875.4888563,4020.0,419,,,0.9697146415710449,
,579.1528352,1779713876.4052274,4030.0,420,,,0.9390760064125061,
,580.0690619,1779713877.3214653,4040.0,421,,,0.9494785070419312,
,580.9615767,1779713878.2141268,4050.0,422,,,0.9486281275749207,
,581.8623408,1779713879.1149402,4060.0,423,,,0.9482035040855408,
,582.7840199,1779713880.0365915,4070.0,424,,,0.9468682408332825,
,583.6896218,1779713880.9422204,4080.0,425,,,0.9458327293395996,
,584.5994886,1779713881.8520753,4090.0,426,,,0.9010688066482544,
,585.4943667,1779713882.7467775,4100.0,427,,,0.941875159740448,
,586.3772586,1779713883.6290443,4110.0,428,,,0.9291027784347534,
,587.2788521,1779713884.53145,4120.0,429,,,0.9234938621520996,
,588.1742997,1779713885.4263961,4130.0,430,,,0.9447629451751709,
,589.064082,1779713886.316572,4140.0,431,,,0.9160229563713074,
,589.9522169,1779713887.20465,4150.0,432,,,0.9355144500732422,
,590.8490058,1779713888.101588,4160.0,433,,,0.9416018724441528,
,591.7410558,1779713888.992676,4170.0,434,,,0.9228920936584473,
,592.6494357,1779713889.9020348,4180.0,435,,,0.9473148584365845,
,593.5413934,1779713890.7938128,4190.0,436,,,0.9448415040969849,
,594.4647595,1779713891.7173595,4200.0,437,,,0.9224389791488647,
,595.3878179,1779713892.6404178,4210.0,438,,,0.9338385462760925,
,596.3073781,1779713893.559298,4220.0,439,,,0.9440146684646606,
,597.240329,1779713894.4920487,4230.0,440,,,0.9236388206481934,
,598.1486729,1779713895.4007792,4240.0,441,,,0.9557671546936035,
0.00015103031213214996,611.0580584,1779713908.3107796,4250.0,442,1.5775609016418457,0.7875503301620483,,
,611.1518695,1779713908.4040675,4250.0,443,,,0.907973051071167,
,612.0607214,1779713909.3133204,4260.0,444,,,0.9416713118553162,
,613.0012328,1779713910.2536936,4270.0,445,,,0.9254191517829895,
,613.9160648,1779713911.1686633,4280.0,446,,,0.9135032892227173,
,614.8163545,1779713912.0689542,4290.0,447,,,0.9502750039100647,
,615.7660958,1779713913.0186954,4300.0,448,,,0.9114082455635071,
,616.6994232,1779713913.9517152,4310.0,449,,,0.9245074987411499,
,617.6179443,1779713914.870543,4320.0,450,,,0.9388883709907532,
,618.51867,1779713915.7717752,4330.0,451,,,0.9484930038452148,
,619.4403779,1779713916.6924286,4340.0,452,,,0.9336903691291809,
,620.3582211,1779713917.6108193,4350.0,453,,,0.920884370803833,
,621.268634,1779713918.5210903,4360.0,454,,,0.9388970136642456,
,622.1882919,1779713919.4408906,4370.0,455,,,0.9297276139259338,
,623.1781931,1779713920.4305627,4380.0,456,,,0.9154151082038879,
,624.1557083,1779713921.4083078,4390.0,457,,,0.9267369508743286,
,625.1760289,1779713922.4286253,4400.0,458,,,0.9386297464370728,
,626.1430963,1779713923.3958104,4410.0,459,,,0.8795806169509888,
,627.1136522,1779713924.3656883,4420.0,460,,,0.9023528099060059,
,628.1385658,1779713925.3901627,4430.0,461,,,0.9089598655700684,
,629.122702,1779713926.3753116,4440.0,462,,,0.9389955997467041,
,630.1246269,1779713927.3769639,4450.0,463,,,0.9232813715934753,
,631.0745805,1779713928.3269715,4460.0,464,,,0.9305697083473206,
,631.990276,1779713929.242638,4470.0,465,,,0.9159526824951172,
,632.9075161,1779713930.159842,4480.0,466,,,0.9217106103897095,
,633.8765006,1779713931.1291003,4490.0,467,,,0.9328519105911255,
0.00012292491384519912,647.0656422,1779713944.3179216,4500.0,468,1.5934853553771973,0.7689385414123535,,
,647.1662787,1779713944.4188786,4500.0,469,,,0.9355021715164185,
,648.1266434,1779713945.3784199,4510.0,470,,,0.9169489741325378,
,649.0471248,1779713946.2995305,4520.0,471,,,0.9356886744499207,
,649.9641597,1779713947.2166774,4530.0,472,,,0.9181215167045593,
,650.9304091,1779713948.1829932,4540.0,473,,,0.9262364506721497,
,651.872182,1779713949.1242228,4550.0,474,,,0.902644693851471,
,652.789238,1779713950.0416439,4560.0,475,,,0.9068471193313599,
,653.7316538,1779713950.9842255,4570.0,476,,,0.9203696250915527,
,654.6756341,1779713951.928232,4580.0,477,,,0.8927007913589478,
,655.6282644,1779713952.8807945,4590.0,478,,,0.8808020949363708,
,656.6138279,1779713953.8664267,4600.0,479,,,0.9107270240783691,
,657.5837259,1779713954.8360243,4610.0,480,,,0.9381781220436096,
,658.6143676,1779713955.866564,4620.0,481,,,0.9011366367340088,
,659.5891375,1779713956.8417373,4630.0,482,,,0.8918097019195557,
,660.546623,1779713957.7989366,4640.0,483,,,0.8878762722015381,
,661.4986166,1779713958.7512164,4650.0,484,,,0.8926711082458496,
,662.444901,1779713959.6969745,4660.0,485,,,0.9215058088302612,
,663.3988208,1779713960.6510615,4670.0,486,,,0.9185071587562561,
,664.3121359,1779713961.5644493,4680.0,487,,,0.9207355380058289,
,665.2460598,1779713962.4984725,4690.0,488,,,0.8901583552360535,
,666.1860222,1779713963.4382167,4700.0,489,,,0.9053184986114502,
,667.1308568,1779713964.3827813,4710.0,490,,,0.9040547013282776,
,668.0834588,1779713965.3360584,4720.0,491,,,0.90046226978302,
,669.0163242,1779713966.268746,4730.0,492,,,0.9146565198898315,
,669.9389224,1779713967.1915212,4740.0,493,,,0.8881976008415222,
0.00010576819746349742,683.1508181,1779713980.4032586,4750.0,494,1.595307469367981,0.7503273487091064,,
,683.2511226,1779713980.503705,4750.0,495,,,0.9131340384483337,
,684.179914,1779713981.432176,4760.0,496,,,0.9135444164276123,
,685.0949538,1779713982.3465204,4770.0,497,,,0.9039807319641113,
,686.0368625,1779713983.2894914,4780.0,498,,,0.9100369215011597,
,686.9816312,1779713984.2339878,4790.0,499,,,0.9030452370643616,
,687.9553493,1779713985.2076511,4800.0,500,,,0.9157528877258301,
,688.9152437,1779713986.1676295,4810.0,501,,,0.8925615549087524,
,689.8993309,1779713987.1518347,4820.0,502,,,0.8809285759925842,
,690.8688522,1779713988.1219573,4830.0,503,,,0.9188206195831299,
,691.8522042,1779713989.104803,4840.0,504,,,0.8952333331108093,
,692.8389681,1779713990.0917494,4850.0,505,,,0.9160955548286438,
,693.8259638,1779713991.0785625,4860.0,506,,,0.9088929295539856,
,694.8285916,1779713992.0806956,4870.0,507,,,0.9161291122436523,
,695.81171,1779713993.063316,4880.0,508,,,0.9376940131187439,
,696.7850611,1779713994.0367932,4890.0,509,,,0.9084208011627197,
,697.7369387,1779713994.9893076,4900.0,510,,,0.8862184882164001,
,698.687512,1779713995.939319,4910.0,511,,,0.8797086477279663,
,699.6594947,1779713996.9120913,4920.0,512,,,0.9085383415222168,
,700.6569576,1779713997.9086347,4930.0,513,,,0.9065029621124268,
,701.6300289,1779713998.881741,4940.0,514,,,0.8839694261550903,
,702.6321058,1779713999.8845112,4950.0,515,,,0.9102282524108887,
,703.6437059,1779714000.8968112,4960.0,516,,,0.8897290825843811,
,704.6284833,1779714001.8810854,4970.0,517,,,0.897792398929596,
,705.6340302,1779714002.8860066,4980.0,518,,,0.9075287580490112,
,706.6181453,1779714003.8699641,4990.0,519,,,0.8989269137382507,
0.0001,719.3544836,1779714016.6070662,5000.0,520,1.6163253784179688,0.7373231649398804,,
,719.4498657,1779714016.702465,5000.0,521,,,0.891223669052124,
,720.3854213,1779714017.6378467,,522,,,,"{'path': 'media/html/Sample Generation_522_1b3d3674b3e58bea6207.html', 'size': 271, '_type': 'html-file', 'sha256': '1b3d3674b3e58bea62075592389452e6a9ab512d19a968b63bf93216f8689276'}"
