train/step_loss,_runtime,val/loss,train/loss,Sample Generation,lr,iter,_step,_timestamp
1.9306659698486328,91.3826688,,,,,340.0,36,1779550791.4535558
1.9612480401992798,92.9915989,,,,,350.0,37,1779550793.0632253
1.9158787727355957,94.600953,,,,,360.0,38,1779550794.6719322
1.8875095844268799,96.2103587,,,,,370.0,39,1779550796.2783768
1.873089075088501,97.8195039,,,,,380.0,40,1779550797.8904166
1.8830432891845703,99.4288586,,,,,390.0,41,1779550799.499797
1.9243574142456055,101.0390766,,,,,400.0,42,1779550801.1102045
1.8508453369140625,102.6496138,,,,,410.0,43,1779550802.7207344
1.869271993637085,104.2603785,,,,,420.0,44,1779550804.326723
1.8402162790298462,105.8715471,,,,,430.0,45,1779550805.9412909
1.815364122390747,107.4829829,,,,,440.0,46,1779550807.5546093
1.8245036602020264,109.0951002,,,,,450.0,47,1779550809.1661077
1.7668570280075073,110.7073358,,,,,460.0,48,1779550810.778161
1.8239741325378418,112.3185596,,,,,470.0,49,1779550812.3869746
1.7869529724121094,113.9277287,,,,,480.0,50,1779550813.999355
1.766496181488037,115.5370867,,,,,490.0,51,1779550815.6078787
,136.1500737,1.8125916719436646,1.6217416524887085,,0.0009852826883675631,500.0,52,1779550836.2206712
1.7542613744735718,136.3042106,,,,,500.0,53,1779550836.3758368
1.7839365005493164,137.8973417,,,,,510.0,54,1779550837.9689682
1.758008599281311,139.506813,,,,,520.0,55,1779550839.5780656
1.7363624572753906,141.118604,,,,,530.0,56,1779550841.1895847
1.7869547605514526,142.7273365,,,,,540.0,57,1779550842.7978716
1.73276686668396,144.3376822,,,,,550.0,58,1779550844.4038785
1.7422409057617188,145.9465023,,,,,560.0,59,1779550846.0174835
1.7233022451400757,147.5583339,,,,,570.0,60,1779550847.6299603
1.7098534107208252,149.168985,,,,,580.0,61,1779550849.239733
1.6722195148468018,150.7796309,,,,,590.0,62,1779550850.8507025
1.6923789978027344,152.3897154,,,,,600.0,63,1779550852.4613416
1.7094221115112305,153.9998725,,,,,610.0,64,1779550854.071216
1.690988302230835,155.6093808,,,,,620.0,65,1779550855.680504
1.6803803443908691,157.2200549,,,,,630.0,66,1779550857.2892046
1.6289854049682617,158.8310315,,,,,640.0,67,1779550858.9016483
1.6672470569610596,160.4419803,,,,,650.0,68,1779550860.5130727
1.6649508476257324,162.0520968,,,,,660.0,69,1779550862.1187837
1.6077651977539062,163.6640463,,,,,670.0,70,1779550863.731627
1.6618461608886719,165.2746588,,,,,680.0,71,1779550865.3462853
1.6163206100463867,166.8869344,,,,,690.0,72,1779550866.95756
1.6424565315246582,168.4995971,,,,,700.0,73,1779550868.5707114
1.6049954891204834,170.1095907,,,,,710.0,74,1779550870.180712
1.5934993028640747,171.7200395,,,,,720.0,75,1779550871.7912428
1.5712811946868896,173.3299057,,,,,730.0,76,1779550873.4005392
1.5673550367355347,174.940603,,,,,740.0,77,1779550875.0116618
,195.7548409,1.6714274883270264,1.4627033472061157,,0.0009614856803571157,750.0,78,1779550895.823283
1.5912766456604004,195.9184769,,,,,750.0,79,1779550895.9854965
1.590827226638794,197.5145599,,,,,760.0,80,1779550897.5852468
1.5809813737869263,199.111392,,,,,770.0,81,1779550899.1785285
1.5815787315368652,200.7104765,,,,,780.0,82,1779550900.7821028
1.5655944347381592,202.3097995,,,,,790.0,83,1779550902.3804626
1.5683600902557373,203.9066828,,,,,800.0,84,1779550903.9783092
1.5430958271026611,205.5105689,,,,,810.0,85,1779550905.5821953
1.5408555269241333,207.1201374,,,,,820.0,86,1779550907.191164
1.5215048789978027,208.7301463,,,,,830.0,87,1779550908.8017728
1.5451265573501587,210.3419107,,,,,840.0,88,1779550910.4129722
1.5245907306671143,211.9535449,,,,,850.0,89,1779550912.0246415
1.5305354595184326,213.5623807,,,,,860.0,90,1779550913.6333277
1.5379886627197266,215.1719728,,,,,870.0,91,1779550915.2393446
1.5140905380249023,216.7806079,,,,,880.0,92,1779550916.850977
1.5321742296218872,218.3912642,,,,,890.0,93,1779550918.4622607
1.5076417922973633,220.0019545,,,,,900.0,94,1779550920.0728
1.465425968170166,221.6125227,,,,,910.0,95,1779550921.6835606
1.4981660842895508,223.2218314,,,,,920.0,96,1779550923.293458
1.4853581190109253,224.8337825,,,,,930.0,97,1779550924.9047194
1.4763673543930054,226.4451585,,,,,940.0,98,1779550926.5161505
1.4956177473068237,228.0566499,,,,,950.0,99,1779550928.12777
1.4863359928131104,229.6685857,,,,,960.0,100,1779550929.7362535
1.498694896697998,231.2782591,,,,,970.0,101,1779550931.3492768
1.490607738494873,232.8878555,,,,,980.0,102,1779550932.959482
1.4722744226455688,234.4983753,,,,,990.0,103,1779550934.5695167
,255.1613129,1.588151216506958,1.3642282485961914,,0.0009271396472013282,1000.0,104,1779550955.2321064
1.4863511323928833,255.3224601,,,,,1000.0,105,1779550955.390212
1.4657505750656128,256.8844233,,,,,1010.0,106,1779550956.9555445
1.429450511932373,258.4925749,,,,,1020.0,107,1779550958.5617757
1.4700413942337036,260.1027595,,,,,1030.0,108,1779550960.173499
1.4943665266036987,261.7139037,,,,,1040.0,109,1779550961.7838414
1.4174245595932007,263.3252002,,,,,1050.0,110,1779550963.3959913
1.4697743654251099,264.9351707,,,,,1060.0,111,1779550965.005988
1.4590554237365723,266.5449472,,,,,1070.0,112,1779550966.6160822
1.4610381126403809,268.1565853,,,,,1080.0,113,1779550968.2276754
1.4742681980133057,269.7660304,,,,,1090.0,114,1779550969.8376567
1.4518766403198242,271.3766666,,,,,1100.0,115,1779550971.4443293
1.4318537712097168,272.9857446,,,,,1110.0,116,1779550973.0563684
1.4264107942581177,274.5967766,,,,,1120.0,117,1779550974.668053
1.4292038679122925,276.205706,,,,,1130.0,118,1779550976.2773325
1.4257451295852661,277.8167578,,,,,1140.0,119,1779550977.8868103
1.4301421642303467,279.4274304,,,,,1150.0,120,1779550979.4982123
1.4636247158050537,281.0372892,,,,,1160.0,121,1779550981.104119
1.436065435409546,282.648154,,,,,1170.0,122,1779550982.7187138
1.4439082145690918,284.2591122,,,,,1180.0,123,1779550984.3302243
1.4085912704467773,285.869731,,,,,1190.0,124,1779550985.9407485
1.421416997909546,287.479826,,,,,1200.0,125,1779550987.5507565
1.3881926536560059,289.0903939,,,,,1210.0,126,1779550989.161516
1.4258418083190918,290.7009284,,,,,1220.0,127,1779550990.7717535
1.435133457183838,292.3116133,,,,,1230.0,128,1779550992.3827076
1.4208629131317139,293.9213472,,,,,1240.0,129,1779550993.9892635
,314.4775097,1.551401972770691,1.3021005392074585,,0.000883125098683892,1250.0,130,1779551014.5491362
1.4220365285873413,314.6344859,,,,,1250.0,131,1779551014.7055347
1.4120427370071411,316.1859005,,,,,1260.0,132,1779551016.2575269
1.3885232210159302,317.7964989,,,,,1270.0,133,1779551017.8681252
1.3813899755477905,319.4060935,,,,,1280.0,134,1779551019.4777198
1.4171628952026367,321.0181036,,,,,1290.0,135,1779551021.08922
1.4249882698059082,322.6275347,,,,,1300.0,136,1779551022.6984932
1.3629742860794067,324.2387751,,,,,1310.0,137,1779551024.3098156
1.4346637725830078,325.8479717,,,,,1320.0,138,1779551025.9186146
1.3864352703094482,327.4564571,,,,,1330.0,139,1779551027.5280836
1.4269683361053467,329.0694837,,,,,1340.0,140,1779551029.1402502
1.3860833644866943,330.6796271,,,,,1350.0,141,1779551030.7496622
1.4057393074035645,332.290054,,,,,1360.0,142,1779551032.3610532
1.383064866065979,333.8999623,,,,,1370.0,143,1779551033.9715886
1.3959953784942627,335.5119419,,,,,1380.0,144,1779551035.5829327
1.3664641380310059,337.1219153,,,,,1390.0,145,1779551037.1883912
1.382765293121338,338.7333396,,,,,1400.0,146,1779551038.8044562
1.3749890327453613,340.3430764,,,,,1410.0,147,1779551040.4138358
1.3924504518508911,341.9531361,,,,,1420.0,148,1779551042.0239532
1.3683041334152222,343.563185,,,,,1430.0,149,1779551043.630842
1.3779029846191406,345.1747882,,,,,1440.0,150,1779551045.245828
1.3529301881790161,346.784113,,,,,1450.0,151,1779551046.8557394
1.3699347972869873,348.3943372,,,,,1460.0,152,1779551048.4654748
1.3508436679840088,350.0045353,,,,,1470.0,153,1779551050.075157
1.3397409915924072,351.6161018,,,,,1480.0,154,1779551051.6872222
1.3586912155151367,353.2266852,,,,,1490.0,155,1779551053.2976794
,374.021386,1.519106388092041,1.257286548614502,,0.0008305704108364302,1500.0,156,1779551074.09042
1.3573040962219238,374.1874541,,,,,1500.0,157,1779551074.258571
1.3666683435440063,375.7986529,,,,,1510.0,158,1779551075.8696892
1.3442564010620117,377.4083647,,,,,1520.0,159,1779551077.4792843
1.3846309185028076,379.0194605,,,,,1530.0,160,1779551079.090543
1.3162307739257812,380.6298171,,,,,1540.0,161,1779551080.700436
1.3615319728851318,382.2408514,,,,,1550.0,162,1779551082.311611
1.343397855758667,383.8507731,,,,,1560.0,163,1779551083.9201527
1.370682716369629,385.4617463,,,,,1570.0,164,1779551085.532604
1.3352797031402588,387.0743413,,,,,1580.0,165,1779551087.144911
1.3220820426940918,388.6851714,,,,,1590.0,166,1779551088.7567978
1.324310064315796,390.2957727,,,,,1600.0,167,1779551090.3655055
1.3620986938476562,391.9048914,,,,,1610.0,168,1779551091.9758563
1.302619457244873,393.5163564,,,,,1620.0,169,1779551093.5874693
1.3403470516204834,395.1271865,,,,,1630.0,170,1779551095.198813
1.3295989036560059,396.738298,,,,,1640.0,171,1779551096.8047407
1.3082656860351562,398.3490144,,,,,1650.0,172,1779551098.420135
1.3381847143173218,399.9607268,,,,,1660.0,173,1779551100.0317464
1.33444344997406,401.572224,,,,,1670.0,174,1779551101.6415305
1.329702615737915,403.1807093,,,,,1680.0,175,1779551103.2523355
1.345327377319336,404.791275,,,,,1690.0,176,1779551104.8591034
1.3161230087280273,406.4009758,,,,,1700.0,177,1779551106.4726021
1.3086154460906982,408.0111207,,,,,1710.0,178,1779551108.0779066
1.3186407089233398,409.6220101,,,,,1720.0,179,1779551109.6930883
1.3338730335235596,411.2314383,,,,,1730.0,180,1779551111.301809
1.303086280822754,412.8420158,,,,,1740.0,181,1779551112.9136422
,433.6753438,1.5034685134887695,1.2156201601028442,,0.0007708228984017721,1750.0,182,1779551133.7455387
1.3164350986480713,433.8423114,,,,,1750.0,183,1779551133.9135659
1.3286144733428955,435.4526353,,,,,1760.0,184,1779551135.5242617
1.3246022462844849,437.0628016,,,,,1770.0,185,1779551137.1335714
1.3234288692474365,438.6734909,,,,,1780.0,186,1779551138.7446098
1.3244109153747559,440.2842858,,,,,1790.0,187,1779551140.3550677
1.3063225746154785,441.8939063,,,,,1800.0,188,1779551141.9613197
1.2809038162231445,443.5039575,,,,,1810.0,189,1779551143.575584
1.3073049783706665,445.1141544,,,,,1820.0,190,1779551145.1796503
1.3055782318115234,446.7243946,,,,,1830.0,191,1779551146.7950978
1.2827845811843872,448.3356323,,,,,1840.0,192,1779551148.4067507
1.2898294925689697,449.9459745,,,,,1850.0,193,1779551150.0168607
1.3093397617340088,451.5561789,,,,,1860.0,194,1779551151.6278052
1.2685513496398926,453.16697,,,,,1870.0,195,1779551153.2385964
1.3089408874511719,454.7779592,,,,,1880.0,196,1779551154.8489878
1.309572458267212,456.3879133,,,,,1890.0,197,1779551156.458144
1.2580541372299194,457.99697,,,,,1900.0,198,1779551158.0681376
1.3023275136947632,459.6075847,,,,,1910.0,199,1779551159.6785946
1.3026530742645264,461.2185512,,,,,1920.0,200,1779551161.289043
1.2882323265075684,462.8293407,,,,,1930.0,201,1779551162.9003131
1.2690925598144531,464.4381477,,,,,1940.0,202,1779551164.5087707
1.268460988998413,466.0481169,,,,,1950.0,203,1779551166.1192372
1.284982681274414,467.6589645,,,,,1960.0,204,1779551167.7300858
1.273740530014038,469.270524,,,,,1970.0,205,1779551169.337165
1.2915726900100708,470.8814721,,,,,1980.0,206,1779551170.9530985
1.2867696285247803,472.4891071,,,,,1990.0,207,1779551172.5607336
,493.3112919,1.4896963834762573,1.1826878786087036,,0.0007054142744895884,2000.0,208,1779551193.382299
1.2481813430786133,493.4763917,,,,,2000.0,209,1779551193.5427127
1.261482834815979,495.0848994,,,,,2010.0,210,1779551195.1555252
1.2569211721420288,496.6886695,,,,,2020.0,211,1779551196.7602959
1.2911381721496582,498.3035357,,,,,2030.0,212,1779551198.3747783
1.2757282257080078,499.9145279,,,,,2040.0,213,1779551199.9856462
1.2446085214614868,501.5267022,,,,,2050.0,214,1779551201.5983286
1.235377550125122,503.1379664,,,,,2060.0,215,1779551203.2095928
1.2654402256011963,504.7467154,,,,,2070.0,216,1779551204.8176062
1.2450958490371704,506.3572594,,,,,2080.0,217,1779551206.428027
1.2733330726623535,507.9667498,,,,,2090.0,218,1779551208.038376
1.2660152912139893,509.5775376,,,,,2100.0,219,1779551209.6455142
1.2525811195373535,511.1877981,,,,,2110.0,220,1779551211.2594244
1.2573199272155762,512.798463,,,,,2120.0,221,1779551212.8700895
1.2711836099624634,514.4076361,,,,,2130.0,222,1779551214.4786694
1.2765965461730957,516.0177422,,,,,2140.0,223,1779551216.0877295
1.2656877040863037,517.6285306,,,,,2150.0,224,1779551217.699554
1.2914364337921143,519.2380397,,,,,2160.0,225,1779551219.3096662
1.2672067880630493,520.849514,,,,,2170.0,226,1779551220.9206176
1.2532868385314941,522.460871,,,,,2180.0,227,1779551222.5301151
1.248093843460083,524.0721962,,,,,2190.0,228,1779551224.1422226
1.2683205604553223,525.6826527,,,,,2200.0,229,1779551225.7542791
1.243672251701355,527.2928564,,,,,2210.0,230,1779551227.360167
1.2564353942871094,528.9033686,,,,,2220.0,231,1779551228.973985
1.2502806186676025,530.5138489,,,,,2230.0,232,1779551230.5851264
1.2749305963516235,532.1254215,,,,,2240.0,233,1779551232.1964388
,552.9622901,1.4849766492843628,1.1550148725509644,,0.0006360213829156177,2250.0,234,1779551253.03234
1.2284913063049316,553.1271859,,,,,2250.0,235,1779551253.1988125
1.2477006912231445,554.7363422,,,,,2260.0,236,1779551254.8072796
1.286419153213501,556.3462047,,,,,2270.0,237,1779551256.4169145
1.2249512672424316,557.9583829,,,,,2280.0,238,1779551258.0300093
1.2801263332366943,559.5698659,,,,,2290.0,239,1779551259.6409876
1.2682961225509644,561.1807034,,,,,2300.0,240,1779551261.251823
1.2418968677520752,562.7907834,,,,,2310.0,241,1779551262.8618689
1.2372796535491943,564.4012387,,,,,2320.0,242,1779551264.472865
1.2396602630615234,566.0092732,,,,,2330.0,243,1779551266.0808995
1.2625768184661865,567.6204783,,,,,2340.0,244,1779551267.691691
1.2544561624526978,569.229354,,,,,2350.0,245,1779551269.3006196
1.2529631853103638,570.8400838,,,,,2360.0,246,1779551270.9117103
1.2398511171340942,572.4502271,,,,,2370.0,247,1779551272.5218534
1.2275118827819824,574.06233,,,,,2380.0,248,1779551274.133452
1.2276957035064697,575.6728089,,,,,2390.0,249,1779551275.7444353
1.2299726009368896,577.282353,,,,,2400.0,250,1779551277.352957
1.2205015420913696,578.8921098,,,,,2410.0,251,1779551278.9637363
1.223486065864563,580.5038127,,,,,2420.0,252,1779551280.5750482
1.2070746421813965,582.1151096,,,,,2430.0,253,1779551282.1832628
1.2034671306610107,583.7260871,,,,,2440.0,254,1779551283.797028
1.2226321697235107,585.3360604,,,,,2450.0,255,1779551285.4069197
1.2334284782409668,586.9464197,,,,,2460.0,256,1779551287.0170507
1.231632947921753,588.558053,,,,,2470.0,257,1779551288.6289768
1.24063241481781,590.1689158,,,,,2480.0,258,1779551290.2400362
1.2121096849441528,591.7786309,,,,,2490.0,259,1779551291.8502574
,612.6121823,1.479013204574585,1.1213061809539795,,0.000564423209907245,2500.0,260,1779551312.6790547
1.2106480598449707,612.7775327,,,,,2500.0,261,1779551312.8491592
1.2203950881958008,614.3889653,,,,,2510.0,262,1779551314.4605916
1.20902681350708,616.0006924,,,,,2520.0,263,1779551316.0713174
1.2023792266845703,617.6119962,,,,,2530.0,264,1779551317.6820118
1.208757996559143,619.2238034,,,,,2540.0,265,1779551319.2949243
1.2278573513031006,620.8351762,,,,,2550.0,266,1779551320.9062626
1.2049826383590698,622.4449879,,,,,2560.0,267,1779551322.5166144
1.2266318798065186,624.0538108,,,,,2570.0,268,1779551324.1254373
1.2309463024139404,625.663929,,,,,2580.0,269,1779551325.7347915
1.2261130809783936,627.2738821,,,,,2590.0,270,1779551327.3451235
1.2152643203735352,628.8822611,,,,,2600.0,271,1779551328.9538875
1.1961750984191895,630.4919272,,,,,2610.0,272,1779551330.5635536
1.193126916885376,632.1045752,,,,,2620.0,273,1779551332.1756034
1.1739466190338135,633.7142094,,,,,2630.0,274,1779551333.7858357
1.1932154893875122,635.3240681,,,,,2640.0,275,1779551335.3956945
1.2282065153121948,636.9354813,,,,,2650.0,276,1779551337.0071075
1.2001993656158447,638.5461925,,,,,2660.0,277,1779551338.6174462
1.183234691619873,640.1570504,,,,,2670.0,278,1779551340.2273507
1.2051867246627808,641.7661474,,,,,2680.0,279,1779551341.83727
1.2109668254852295,643.375817,,,,,2690.0,280,1779551343.4426212
1.1809144020080566,644.9857149,,,,,2700.0,281,1779551345.0563438
1.2118306159973145,646.5970243,,,,,2710.0,282,1779551346.6676595
1.198905348777771,648.2076522,,,,,2720.0,283,1779551348.2782686
1.2163854837417603,649.8173356,,,,,2730.0,284,1779551349.888962
1.18013334274292,651.426688,,,,,2740.0,285,1779551351.4979603
,672.2633614,1.4752966165542603,1.093591570854187,,0.0004924552772419723,2750.0,286,1779551372.333653
1.1863398551940918,672.4289962,,,,,2750.0,287,1779551372.5006225
1.1880195140838623,674.0376329,,,,,2760.0,288,1779551374.1092594
1.1795029640197754,675.6474701,,,,,2770.0,289,1779551375.718592
1.1874624490737915,677.2562291,,,,,2780.0,290,1779551377.3267386
1.19297456741333,678.8679532,,,,,2790.0,291,1779551378.9388306
1.1736912727355957,680.4770143,,,,,2800.0,292,1779551380.5486407
1.2041640281677246,682.0877166,,,,,2810.0,293,1779551382.1587322
1.202418327331543,683.6982881,,,,,2820.0,294,1779551383.7699146
1.1928086280822754,685.3081703,,,,,2830.0,295,1779551385.3787966
1.1442615985870361,686.9194968,,,,,2840.0,296,1779551386.9871185
1.1956331729888916,688.5303895,,,,,2850.0,297,1779551388.6011798
1.1844213008880615,690.1410752,,,,,2860.0,298,1779551390.2109025
1.175722360610962,691.7494024,,,,,2870.0,299,1779551391.821029
1.2012977600097656,693.361586,,,,,2880.0,300,1779551393.4327009
1.1661005020141602,694.9710933,,,,,2890.0,301,1779551395.0417264
1.1603790521621704,696.581417,,,,,2900.0,302,1779551396.6526504
1.201878309249878,698.1907834,,,,,2910.0,303,1779551398.2624097
1.1837881803512573,699.799775,,,,,2920.0,304,1779551399.8714015
1.1641933917999268,701.4103883,,,,,2930.0,305,1779551401.4814997
1.1639819145202637,703.0197459,,,,,2940.0,306,1779551403.0905385
1.1902103424072266,704.6296741,,,,,2950.0,307,1779551404.7006392
1.1712455749511719,706.240592,,,,,2960.0,308,1779551406.3117971
1.1576716899871826,707.852236,,,,,2970.0,309,1779551407.9194458
1.1602661609649658,709.4624825,,,,,2980.0,310,1779551409.5341089
1.1563453674316406,711.0739205,,,,,2990.0,311,1779551411.145014
,731.884008,1.4802569150924683,1.0638515949249268,,0.0004219625860160354,3000.0,312,1779551431.9552982
1.189530372619629,732.0498283,,,,,3000.0,313,1779551432.1189816
1.1591161489486694,733.6585012,,,,,3010.0,314,1779551433.7296243
1.1723214387893677,735.2676538,,,,,3020.0,315,1779551435.3387744
1.1754807233810425,736.8764149,,,,,3030.0,316,1779551436.9474478
1.193948745727539,738.4867409,,,,,3040.0,317,1779551438.5574949
1.1558936834335327,740.0966252,,,,,3050.0,318,1779551440.1674056
1.1601723432540894,741.70744,,,,,3060.0,319,1779551441.7790663
1.1924824714660645,743.3182193,,,,,3070.0,320,1779551443.3862364
1.1764202117919922,744.9294542,,,,,3080.0,321,1779551445.0005758
1.1539340019226074,746.5401596,,,,,3090.0,322,1779551446.6109939
1.174259901046753,748.1505677,,,,,3100.0,323,1779551448.2216907
1.136777639389038,749.7612682,,,,,3110.0,324,1779551449.8328948
1.177027702331543,751.3721345,,,,,3120.0,325,1779551451.443167
1.1538705825805664,752.9817469,,,,,3130.0,326,1779551453.0523462
1.1553089618682861,754.5934061,,,,,3140.0,327,1779551454.6645193
1.1680482625961304,756.205705,,,,,3150.0,328,1779551456.2768273
1.2017712593078613,757.8159064,,,,,3160.0,329,1779551457.8875327
1.1347200870513916,759.4277599,,,,,3170.0,330,1779551459.4986002
1.1323130130767822,761.0388086,,,,,3180.0,331,1779551461.1096385
1.1641291379928589,762.6482529,,,,,3190.0,332,1779551462.719285
1.14622163772583,764.2586014,,,,,3200.0,333,1779551464.3212278
1.145874261856079,765.8655238,,,,,3210.0,334,1779551465.9371502
1.1331675052642822,767.4811987,,,,,3220.0,335,1779551467.552072
1.1382339000701904,769.091151,,,,,3230.0,336,1779551469.1622505
1.1355507373809814,770.7024998,,,,,3240.0,337,1779551470.773621
,791.5410468,1.4853771924972534,1.035942554473877,,0.00035475231739709885,3250.0,338,1779551491.6110985
1.1470942497253418,791.7066391,,,,,3250.0,339,1779551491.7767909
1.1371333599090576,793.3173137,,,,,3260.0,340,1779551493.3848746
1.1565039157867432,794.9272984,,,,,3270.0,341,1779551494.9989247
1.1262139081954956,796.5382428,,,,,3280.0,342,1779551496.6086338
1.120100736618042,798.1472489,,,,,3290.0,343,1779551498.2188754
1.1201426982879639,799.7584291,,,,,3300.0,344,1779551499.82953
1.131499171257019,801.3700703,,,,,3310.0,345,1779551501.4411364
1.1420443058013916,802.9801805,,,,,3320.0,346,1779551503.050967
1.1357113122940063,804.5881551,,,,,3330.0,347,1779551504.6593833
1.1364426612854004,806.1981793,,,,,3340.0,348,1779551506.269806
1.140136480331421,807.8089027,,,,,3350.0,349,1779551507.8800058
1.1120357513427734,809.4201453,,,,,3360.0,350,1779551509.4876215
1.1489574909210205,811.0302935,,,,,3370.0,351,1779551511.1006188
1.130623459815979,812.6406123,,,,,3380.0,352,1779551512.7114367
1.1357622146606445,814.250671,,,,,3390.0,353,1779551514.3207016
1.1371288299560547,815.8606463,,,,,3400.0,354,1779551515.9322727
1.1330592632293701,817.472268,,,,,3410.0,355,1779551517.543294
1.1518242359161377,819.0819049,,,,,3420.0,356,1779551519.1528587
1.138404130935669,820.687919,,,,,3430.0,357,1779551520.7595453
1.16697359085083,822.3041646,,,,,3440.0,358,1779551522.375791
1.1440373659133911,823.917258,,,,,3450.0,359,1779551523.9883776
1.139138102531433,825.5265564,,,,,3460.0,360,1779551525.597183
1.1317726373672485,827.1367263,,,,,3470.0,361,1779551527.2080336
1.1378215551376343,828.7441995,,,,,3480.0,362,1779551528.8153653
1.1213388442993164,830.3543829,,,,,3490.0,363,1779551530.419896
,851.1826786,1.4783828258514404,1.0097229480743408,,0.0002925475029450237,3500.0,364,1779551551.25331
1.1281191110610962,851.3487315,,,,,3500.0,365,1779551551.420358
1.1073541641235352,852.9592862,,,,,3510.0,366,1779551553.030407
1.1193641424179077,854.5705826,,,,,3520.0,367,1779551554.6416967
1.1429572105407715,856.1804134,,,,,3530.0,368,1779551556.2514834
1.124611258506775,857.7914787,,,,,3540.0,369,1779551557.8617857
1.11945378780365,859.4023054,,,,,3550.0,370,1779551559.4732316
1.1477148532867432,861.0127766,,,,,3560.0,371,1779551561.0838978
1.1344761848449707,862.6226509,,,,,3570.0,372,1779551562.6942773
1.1268415451049805,864.2341547,,,,,3580.0,373,1779551564.3052757
1.1164498329162598,865.8454838,,,,,3590.0,374,1779551565.916636
1.122624158859253,867.455281,,,,,3600.0,375,1779551567.5258505
1.1138296127319336,869.0663422,,,,,3610.0,376,1779551569.1374497
1.1074752807617188,870.6762141,,,,,3620.0,377,1779551570.7478404
1.1028716564178467,872.2860376,,,,,3630.0,378,1779551572.357664
1.1027235984802246,873.8975555,,,,,3640.0,379,1779551573.9686782
1.1205167770385742,875.508654,,,,,3650.0,380,1779551575.5797732
1.1323299407958984,877.1204736,,,,,3660.0,381,1779551577.1921
1.1378676891326904,878.7309475,,,,,3670.0,382,1779551578.80187
1.0975656509399414,880.3420763,,,,,3680.0,383,1779551580.4131799
1.141133189201355,881.9513424,,,,,3690.0,384,1779551582.018994
1.0789294242858887,883.5628225,,,,,3700.0,385,1779551583.633458
1.0893545150756836,885.1736682,,,,,3710.0,386,1779551585.24479
1.1168484687805176,886.7851078,,,,,3720.0,387,1779551586.8556828
1.096308708190918,888.3952976,,,,,3730.0,388,1779551588.4663715
1.1085089445114136,890.0029156,,,,,3740.0,389,1779551590.074542
,910.8204346,1.488621711730957,0.9871891736984253,,0.00023694285222843113,3750.0,390,1779551610.891049
1.1120092868804932,910.9861726,,,,,3750.0,391,1779551611.057169
1.1379588842391968,912.5964455,,,,,3760.0,392,1779551612.6671534
1.1288328170776367,914.2076742,,,,,3770.0,393,1779551614.2786329
1.1249573230743408,915.8173095,,,,,3780.0,394,1779551615.8853376
1.0888655185699463,917.4267935,,,,,3790.0,395,1779551617.497362
1.1152334213256836,919.0368633,,,,,3800.0,396,1779551619.1029396
1.123381495475769,920.6465761,,,,,3810.0,397,1779551620.7182026
1.0858383178710938,922.2577854,,,,,3820.0,398,1779551622.328905
