train/step_loss,iter,Sample Generation,lr,_step,_runtime,val/loss,_timestamp,train/loss
1.2462236881256104,1180.0,,,123,262.2101965,,1779617601.4686284,
1.2340450286865234,1190.0,,,124,264.1004365,,1779617603.358303,
1.2401601076126099,1200.0,,,125,266.0692943,,1779617605.3275337,
1.2315406799316406,1210.0,,,126,268.033057,,1779617607.2918096,
1.228989839553833,1220.0,,,127,269.8652222,,1779617609.1225505,
1.2574775218963623,1230.0,,,128,271.8340251,,1779617611.0917785,
1.1953320503234863,1240.0,,,129,273.7281246,,1779617612.9868772,
,1250.0,,0.000883125098683892,130,300.0523621,1.5023488998413086,1779617639.310118,1.1580922603607178
1.2562587261199951,1250.0,,,131,300.2526369,,1779617639.5108333,
1.2369256019592285,1260.0,,,132,302.1608999,,1779617641.4191449,
1.2410390377044678,1270.0,,,133,304.0751404,,1779617643.3325112,
1.2436046600341797,1280.0,,,134,305.9830378,,1779617645.2412825,
1.228590965270996,1290.0,,,135,307.8976755,,1779617647.1555989,
1.2046993970870972,1300.0,,,136,309.8144485,,1779617649.073201,
1.1885499954223633,1310.0,,,137,311.8420536,,1779617651.1008062,
1.2146897315979004,1320.0,,,138,313.8382158,,1779617653.0969682,
1.2051547765731812,1330.0,,,139,315.8600503,,1779617655.1188028,
1.1823344230651855,1340.0,,,140,317.9231252,,1779617657.1818779,
1.2066426277160645,1350.0,,,141,319.8677498,,1779617659.1265025,
1.1979854106903076,1360.0,,,142,321.7598359,,1779617661.0185883,
1.184931993484497,1370.0,,,143,323.8487291,,1779617663.1074817,
1.219081997871399,1380.0,,,144,325.934474,,1779617665.1922624,
1.2194674015045166,1390.0,,,145,328.0158045,,1779617667.2734063,
1.169240117073059,1400.0,,,146,330.0968815,,1779617669.3547843,
1.2317184209823608,1410.0,,,147,332.1772025,,1779617671.4354336,
1.1855309009552002,1420.0,,,148,334.255742,,1779617673.513978,
1.1914377212524414,1430.0,,,149,336.19246,,1779617675.4504273,
1.197377324104309,1440.0,,,150,338.159545,,1779617677.4177573,
1.1735478639602661,1450.0,,,151,340.2087871,,1779617679.4670258,
1.184435248374939,1460.0,,,152,342.2551401,,1779617681.5135353,
1.201385498046875,1470.0,,,153,344.200711,,1779617683.4587135,
1.185753345489502,1480.0,,,154,346.2208135,,1779617685.4789622,
1.1663540601730347,1490.0,,,155,348.1772736,,1779617687.436026,
,1500.0,,0.0008305704108364302,156,375.0509802,1.499759316444397,1779617714.3091197,1.1059544086456299
1.1640799045562744,1500.0,,,157,375.2521877,,1779617714.51094,
1.2003240585327148,1510.0,,,158,377.2987422,,1779617716.5532215,
1.2135112285614014,1520.0,,,159,379.3876702,,1779617718.6450095,
1.205904245376587,1530.0,,,160,381.4245794,,1779617720.682531,
1.1666185855865479,1540.0,,,161,383.3589384,,1779617722.6176908,
1.190856695175171,1550.0,,,162,385.3475186,,1779617724.6057653,
1.1539474725723267,1560.0,,,163,387.4715768,,1779617726.7288005,
1.1756376028060913,1570.0,,,164,389.4724324,,1779617728.7300196,
1.1463046073913574,1580.0,,,165,391.4719529,,1779617730.730186,
1.173931360244751,1590.0,,,166,393.4759517,,1779617732.7340796,
1.157517910003662,1600.0,,,167,395.4887047,,1779617734.7474573,
1.149146556854248,1610.0,,,168,397.4925831,,1779617736.7504728,
1.166205644607544,1620.0,,,169,399.4961018,,1779617738.7548544,
1.1894323825836182,1630.0,,,170,401.5069645,,1779617740.765196,
1.137965202331543,1640.0,,,171,403.5138298,,1779617742.771897,
1.1194612979888916,1650.0,,,172,405.5544388,,1779617744.8127007,
1.138879656791687,1660.0,,,173,407.6322484,,1779617746.8904958,
1.1606239080429077,1670.0,,,174,409.7154672,,1779617748.9742198,
1.1518938541412354,1680.0,,,175,411.7965903,,1779617751.0550346,
1.1444154977798462,1690.0,,,176,413.871812,,1779617753.130059,
1.1678056716918945,1700.0,,,177,415.9490625,,1779617755.2063243,
1.153348445892334,1710.0,,,178,418.0257581,,1779617757.2835097,
1.1491727828979492,1720.0,,,179,420.1038597,,1779617759.3619885,
1.1057465076446533,1730.0,,,180,422.1842849,,1779617761.4426558,
1.1146304607391357,1740.0,,,181,424.2611739,,1779617763.5199263,
,1750.0,,0.0007708228984017721,182,451.6662852,1.5202957391738892,1779617790.9240408,1.0557053089141846
1.1295535564422607,1750.0,,,183,451.9204143,,1779617791.1786232,
1.1184966564178467,1760.0,,,184,454.0320475,,1779617793.290119,
1.1212794780731201,1770.0,,,185,456.1930289,,1779617795.4517813,
1.1352782249450684,1780.0,,,186,458.2931631,,1779617797.5514338,
1.1129125356674194,1790.0,,,187,460.4491084,,1779617799.70685,
1.1121976375579834,1800.0,,,188,462.4298221,,1779617801.6877203,
1.1250250339508057,1810.0,,,189,464.5749864,,1779617803.8295867,
1.1185353994369507,1820.0,,,190,466.6868593,,1779617805.9456117,
1.1423258781433105,1830.0,,,191,468.8238433,,1779617808.0825958,
1.098882794380188,1840.0,,,192,470.939457,,1779617810.1937168,
1.1115634441375732,1850.0,,,193,473.0485592,,1779617812.3073115,
1.1237030029296875,1860.0,,,194,475.1662143,,1779617814.4239438,
1.1154216527938843,1870.0,,,195,477.2854656,,1779617816.5387464,
1.1090365648269653,1880.0,,,196,479.3934874,,1779617818.6522398,
1.1098746061325073,1890.0,,,197,481.5037734,,1779617820.7620175,
1.1295676231384277,1900.0,,,198,483.6199993,,1779617822.8782437,
1.1189348697662354,1910.0,,,199,485.7400629,,1779617824.9931633,
1.1285301446914673,1920.0,,,200,487.8580639,,1779617827.1162395,
1.113701343536377,1930.0,,,201,489.9736338,,1779617829.2323864,
1.0994060039520264,1940.0,,,202,492.0853653,,1779617831.3436677,
1.1013703346252441,1950.0,,,203,494.1959946,,1779617833.4542172,
1.0928914546966553,1960.0,,,204,496.3088905,,1779617835.5661626,
1.079616665840149,1970.0,,,205,498.4260701,,1779617837.6837707,
1.123150110244751,1980.0,,,206,500.5412971,,1779617839.7990224,
1.0958161354064941,1990.0,,,207,502.6598377,,1779617841.9180825,
,2000.0,,0.0007054142744895884,208,531.2379876,1.53035569190979,1779617870.4961526,1.0066407918930054
1.0951257944107056,2000.0,,,209,531.4499136,,1779617870.7068317,
1.0922250747680664,2010.0,,,210,533.4856294,,1779617872.74377,
1.0832467079162598,2020.0,,,211,535.5256784,,1779617874.783588,
1.045569896697998,2030.0,,,212,537.6803564,,1779617876.9386048,
1.0986816883087158,2040.0,,,213,539.7438381,,1779617879.00201,
1.081540822982788,2050.0,,,214,541.9627079,,1779617881.2163513,
1.0576510429382324,2060.0,,,215,544.1654402,,1779617883.4241927,
1.0851367712020874,2070.0,,,216,546.3763002,,1779617885.6345453,
1.0640881061553955,2080.0,,,217,548.4784802,,1779617887.7365189,
1.1004070043563843,2090.0,,,218,550.5694159,,1779617889.8274922,
1.093889832496643,2100.0,,,219,552.7398611,,1779617891.9978688,
1.1042921543121338,2110.0,,,220,554.7305561,,1779617893.9856374,
1.1068713665008545,2120.0,,,221,556.8718743,,1779617896.129915,
1.0900520086288452,2130.0,,,222,558.9162388,,1779617898.1746006,
1.071377158164978,2140.0,,,223,561.0199355,,1779617900.2781339,
1.0802005529403687,2150.0,,,224,563.2013222,,1779617902.4594674,
1.094049096107483,2160.0,,,225,565.3601478,,1779617904.6189003,
1.0646052360534668,2170.0,,,226,567.5116267,,1779617906.7688692,
1.07425856590271,2180.0,,,227,569.66735,,1779617908.9253488,
1.0761157274246216,2190.0,,,228,571.8270542,,1779617911.0852935,
1.0527689456939697,2200.0,,,229,573.9798269,,1779617913.2375863,
1.06874418258667,2210.0,,,230,576.1343158,,1779617915.3908265,
1.0714731216430664,2220.0,,,231,578.2896731,,1779617917.5478697,
1.0666688680648804,2230.0,,,232,580.4481557,,1779617919.705844,
1.0445170402526855,2240.0,,,233,582.6046168,,1779617921.8628867,
,2250.0,,0.0006360213829156177,234,611.3599154,1.5482873916625977,1779617950.6171248,0.9479080438613892
1.0578653812408447,2250.0,,,235,611.5779102,,1779617950.8361583,
1.0427825450897217,2260.0,,,236,613.6599425,,1779617952.9177482,
1.0404168367385864,2270.0,,,237,615.7377599,,1779617954.9900968,
1.0365984439849854,2280.0,,,238,617.8188658,,1779617957.076862,
1.0494871139526367,2290.0,,,239,619.8962619,,1779617959.1550145,
1.0287458896636963,2300.0,,,240,621.9802985,,1779617961.2383318,
1.0056437253952026,2310.0,,,241,624.0680351,,1779617963.326282,
1.0379054546356201,2320.0,,,242,626.1553992,,1779617965.4115245,
1.0660039186477661,2330.0,,,243,628.246591,,1779617967.5047421,
0.9817509055137634,2340.0,,,244,630.3316717,,1779617969.5897968,
1.0324755907058716,2350.0,,,245,632.418793,,1779617971.6775455,
1.0581530332565308,2360.0,,,246,634.5075151,,1779617973.7653427,
1.014149785041809,2370.0,,,247,636.5955187,,1779617975.8537092,
1.0246570110321045,2380.0,,,248,638.6762331,,1779617977.9349856,
1.0650922060012817,2390.0,,,249,640.901771,,1779617980.1605234,
1.0388712882995605,2400.0,,,250,642.9083,,1779617982.1665463,
1.0427173376083374,2410.0,,,251,645.1427202,,1779617984.4009326,
0.9989012479782104,2420.0,,,252,647.3715813,,1779617986.6297417,
1.009362816810608,2430.0,,,253,649.5987163,,1779617988.8569643,
1.0313122272491455,2440.0,,,254,651.8148852,,1779617991.0736377,
1.0308245420455933,2450.0,,,255,654.0362799,,1779617993.29291,
1.0176734924316406,2460.0,,,256,656.2508398,,1779617995.5095923,
1.0287836790084839,2470.0,,,257,658.4694307,,1779617997.7275448,
1.046252727508545,2480.0,,,258,660.4939656,,1779617999.7523415,
1.0416710376739502,2490.0,,,259,662.6116817,,1779618001.869928,
,2500.0,,0.000564423209907245,260,690.9985842,1.5769028663635254,1779618030.256343,0.9010583758354187
1.01816987991333,2500.0,,,261,691.2134738,,1779618030.4716845,
1.0242416858673096,2510.0,,,262,693.4922472,,1779618032.7509997,
0.9918407797813416,2520.0,,,263,695.5391491,,1779618034.7979016,
1.011667251586914,2530.0,,,264,697.6677487,,1779618036.9256291,
1.0065772533416748,2540.0,,,265,699.7957104,,1779618039.0539558,
1.0085276365280151,2550.0,,,266,701.9249984,,1779618041.1832004,
1.009641170501709,2560.0,,,267,704.0573355,,1779618043.3155437,
0.9916510581970215,2570.0,,,268,706.1923897,,1779618045.4506352,
0.9983886480331421,2580.0,,,269,708.3251289,,1779618047.5838814,
0.9956333637237549,2590.0,,,270,710.4653122,,1779618049.7228212,
0.9978610277175903,2600.0,,,271,712.5963573,,1779618051.854493,
1.0080184936523438,2610.0,,,272,714.7325343,,1779618053.9912868,
0.9971262812614441,2620.0,,,273,716.8691032,,1779618056.1273515,
0.9797886610031128,2630.0,,,274,719.0102564,,1779618058.268078,
0.9700871109962463,2640.0,,,275,721.1462999,,1779618060.4050524,
0.974690318107605,2650.0,,,276,723.2887517,,1779618062.546998,
1.0117466449737549,2660.0,,,277,725.4283053,,1779618064.686049,
0.9992237091064453,2670.0,,,278,727.5691122,,1779618066.8278646,
1.0051355361938477,2680.0,,,279,729.7051113,,1779618068.963315,
1.0258207321166992,2690.0,,,280,731.839144,,1779618071.0973866,
0.9825809001922607,2700.0,,,281,733.9772092,,1779618073.2353494,
1.0120251178741455,2710.0,,,282,736.1099689,,1779618075.3682165,
0.9818374514579773,2720.0,,,283,738.2457184,,1779618077.5044708,
0.9439363479614258,2730.0,,,284,740.3816828,,1779618079.6399298,
0.988287091255188,2740.0,,,285,742.5261475,,1779618081.783906,
,2750.0,,0.0004924552772419723,286,771.9452998,1.6230223178863525,1779618111.203313,0.8507393002510071
0.9794963598251343,2750.0,,,287,772.1683631,,1779618111.4271154,
0.9843735694885254,2760.0,,,288,774.2981184,,1779618113.556871,
0.9597509503364563,2770.0,,,289,776.4265268,,1779618115.6847308,
0.9719076156616211,2780.0,,,290,778.5587659,,1779618117.8170474,
0.962506890296936,2790.0,,,291,780.6911691,,1779618119.9492478,
0.9618937969207764,2800.0,,,292,782.8259386,,1779618122.0846913,
0.9690732955932617,2810.0,,,293,784.9609694,,1779618124.2193832,
0.9637066125869751,2820.0,,,294,787.0962487,,1779618126.355001,
0.9669936895370483,2830.0,,,295,789.229542,,1779618128.487415,
1.0036203861236572,2840.0,,,296,791.3619857,,1779618130.6200604,
0.9932600855827332,2850.0,,,297,793.4954977,,1779618132.7542503,
1.001352310180664,2860.0,,,298,795.628662,,1779618134.8865962,
0.9465650916099548,2870.0,,,299,797.7627962,,1779618137.0215487,
0.962779700756073,2880.0,,,300,799.8982432,,1779618139.1569955,
0.9591689109802246,2890.0,,,301,802.0370952,,1779618141.2952628,
0.964496374130249,2900.0,,,302,804.1773005,,1779618143.436053,
0.9616842269897461,2910.0,,,303,806.3172016,,1779618145.5754466,
0.9412521719932556,2920.0,,,304,808.452596,,1779618147.7103539,
0.9379796981811523,2930.0,,,305,810.7743716,,1779618150.0288904,
0.9615248441696167,2940.0,,,306,813.0511945,,1779618152.3099468,
0.9466443657875061,2950.0,,,307,815.3306974,,1779618154.58945,
0.9440639615058899,2960.0,,,308,817.6039557,,1779618156.8619869,
0.9473302960395813,2970.0,,,309,819.7042914,,1779618158.962534,
0.939835786819458,2980.0,,,310,821.8594379,,1779618161.1181903,
0.9471435546875,2990.0,,,311,824.0312662,,1779618163.2895117,
,3000.0,,0.0004219625860160354,312,852.7617269,1.6542857885360718,1779618192.0164723,0.79680997133255
0.9436550736427307,3000.0,,,313,852.9781128,,1779618192.2363617,
0.919103741645813,3010.0,,,314,855.0545514,,1779618194.3123333,
0.9303501844406128,3020.0,,,315,857.1287039,,1779618196.3869402,
0.8934494256973267,3030.0,,,316,859.2056312,,1779618198.4638262,
0.9186700582504272,3040.0,,,317,861.2852423,,1779618200.543995,
0.9384059906005859,3050.0,,,318,863.3706003,,1779618202.6288452,
0.9303075075149536,3060.0,,,319,865.4531432,,1779618204.7067313,
0.9202636480331421,3070.0,,,320,867.6153996,,1779618206.8736467,
0.9107754230499268,3080.0,,,321,869.7047963,,1779618208.9610949,
0.9405857920646667,3090.0,,,322,871.7918544,,1779618211.050607,
0.9311050772666931,3100.0,,,323,873.8835347,,1779618213.1368682,
0.917991042137146,3110.0,,,324,875.9745184,,1779618215.232929,
0.8923249840736389,3120.0,,,325,878.0662825,,1779618217.3242688,
0.9062812328338623,3130.0,,,326,880.1626073,,1779618219.4200778,
0.9137395620346069,3140.0,,,327,882.2597678,,1779618221.5178642,
0.9351522922515869,3150.0,,,328,884.3584491,,1779618223.6154425,
0.9249687790870667,3160.0,,,329,886.4551492,,1779618225.7133942,
0.9379897117614746,3170.0,,,330,888.5506062,,1779618227.8086894,
0.9378271102905273,3180.0,,,331,890.7526589,,1779618230.0109015,
0.9112751483917236,3190.0,,,332,892.8782292,,1779618232.1362903,
0.909223198890686,3200.0,,,333,895.1409012,,1779618234.3981485,
0.8812280297279358,3210.0,,,334,897.2788946,,1779618236.536262,
0.8929286003112793,3220.0,,,335,899.4267001,,1779618238.6849432,
0.9051653742790222,3230.0,,,336,901.5675882,,1779618240.8248577,
0.8936224579811096,3240.0,,,337,903.7124027,,1779618242.9655802,
,3250.0,,0.00035475231739709885,338,932.755037,1.6835626363754272,1779618272.0096443,0.7533146739006042
0.9199498891830444,3250.0,,,339,932.9710833,,1779618272.2292895,
0.9166780710220337,3260.0,,,340,935.0275704,,1779618274.2858152,
0.9050115346908569,3270.0,,,341,937.0926157,,1779618276.3503635,
0.8970119953155518,3280.0,,,342,939.1554375,,1779618278.4136677,
0.9072401523590088,3290.0,,,343,941.2204092,,1779618280.4785361,
0.905051589012146,3300.0,,,344,943.2832622,,1779618282.5408804,
0.8973475694656372,3310.0,,,345,945.4190935,,1779618284.6768394,
0.9067834615707397,3320.0,,,346,947.4930862,,1779618286.7518387,
0.8889415264129639,3330.0,,,347,949.5671105,,1779618288.8250532,
0.9223021268844604,3340.0,,,348,951.7556909,,1779618291.0138705,
0.8672338724136353,3350.0,,,349,953.9162607,,1779618293.1744921,
0.8802577257156372,3360.0,,,350,956.0802777,,1779618295.3390303,
0.9060783982276917,3370.0,,,351,958.2375003,,1779618297.4926572,
0.9170517921447754,3380.0,,,352,960.4010608,,1779618299.6592305,
0.8955013751983643,3390.0,,,353,962.5629731,,1779618301.8217256,
0.8924131393432617,3400.0,,,354,964.7233478,,1779618303.981101,
0.8740527629852295,3410.0,,,355,966.880549,,1779618306.1387184,
0.8838308453559875,3420.0,,,356,969.0383635,,1779618308.2923875,
0.8836367130279541,3430.0,,,357,971.1944139,,1779618310.4526615,
0.8577762246131897,3440.0,,,358,973.3513233,,1779618312.6074173,
0.8989526629447937,3450.0,,,359,975.5064943,,1779618314.7652466,
0.8865674138069153,3460.0,,,360,977.6642411,,1779618316.9229937,
0.8749931454658508,3470.0,,,361,979.8160193,,1779618319.0747716,
0.8848145008087158,3480.0,,,362,981.9707277,,1779618321.2290657,
0.8670611381530762,3490.0,,,363,984.1272781,,1779618323.3853347,
,3500.0,,0.0002925475029450237,364,1013.3939693,1.7189937829971313,1779618352.652129,0.7060702443122864
0.883007287979126,3500.0,,,365,1013.6097902,,1779618352.8685427,
0.8658087253570557,3510.0,,,366,1015.6911788,,1779618354.9499314,
0.873210072517395,3520.0,,,367,1017.7748868,,1779618357.0326948,
0.8445609211921692,3530.0,,,368,1019.8541691,,1779618359.1129217,
0.8864842653274536,3540.0,,,369,1022.0561941,,1779618361.3149467,
0.8772422075271606,3550.0,,,370,1024.144472,,1779618363.4022624,
0.8538176417350769,3560.0,,,371,1026.4288552,,1779618365.686862,
0.8682762384414673,3570.0,,,372,1028.7113054,,1779618367.9654307,
0.8744393587112427,3580.0,,,373,1030.9229808,,1779618370.1808512,
0.8792742490768433,3590.0,,,374,1032.9563786,,1779618372.2055817,
0.872272253036499,3600.0,,,375,1035.1997091,,1779618374.4584618,
0.8409638404846191,3610.0,,,376,1037.3266031,,1779618376.5853555,
0.8573969602584839,3620.0,,,377,1039.4590854,,1779618378.7173333,
0.8653469085693359,3630.0,,,378,1041.5835152,,1779618380.841822,
0.8402538299560547,3640.0,,,379,1043.7095368,,1779618382.9682894,
0.8602334260940552,3650.0,,,380,1045.8314719,,1779618385.0895708,
0.8674728870391846,3660.0,,,381,1047.9590452,,1779618387.2113454,
0.8447903394699097,3670.0,,,382,1050.0900695,,1779618389.348296,
0.8688707947731018,3680.0,,,383,1052.2169984,,1779618391.475751,
0.8491737842559814,3690.0,,,384,1054.3452509,,1779618393.6035268,
0.8562524318695068,3700.0,,,385,1056.470393,,1779618395.728603,
0.8402165174484253,3710.0,,,386,1058.5993843,,1779618397.8576286,
0.8588113188743591,3720.0,,,387,1060.727072,,1779618399.9858246,
0.8550676107406616,3730.0,,,388,1062.8584745,,1779618402.114776,
0.8621037006378174,3740.0,,,389,1064.9919525,,1779618404.250705,
,3750.0,,0.00023694285222843113,390,1094.2721401,1.7428399324417114,1779618433.5302265,0.6671819090843201
0.8413349986076355,3750.0,,,391,1094.4934155,,1779618433.751658,
0.850062370300293,3760.0,,,392,1096.6054445,,1779618435.864197,
0.8463637828826904,3770.0,,,393,1098.7287521,,1779618437.9860845,
0.8273085355758667,3780.0,,,394,1100.8500502,,1779618440.1082945,
0.8331047892570496,3790.0,,,395,1102.9762452,,1779618442.2343767,
0.8576018214225769,3800.0,,,396,1105.107976,,1779618444.3661458,
