_runtime,Sample Generation,iter,train/loss,lr,val/loss,_timestamp,train/step_loss,_step
397.4114842,,1580.0,,,,1779555790.929565,1.1575366258621216,165
399.0191695,,1590.0,,,,1779555792.5367463,1.1701674461364746,166
400.6364479,,1600.0,,,,1779555794.1545289,1.1415446996688843,167
402.2555969,,1610.0,,,,1779555795.772768,1.164332628250122,168
403.8769285,,1620.0,,,,1779555797.3942401,1.1819508075714111,169
405.4938442,,1630.0,,,,1779555799.011925,1.1545509099960327,170
407.1133785,,1640.0,,,,1779555800.6314592,1.184731125831604,171
408.7339704,,1650.0,,,,1779555802.252051,1.1604955196380615,172
410.354153,,1660.0,,,,1779555803.8722336,1.1484489440917969,173
411.9744405,,1670.0,,,,1779555805.4925213,1.1594712734222412,174
413.5959727,,1680.0,,,,1779555807.1135478,1.1442389488220215,175
415.2122305,,1690.0,,,,1779555808.7303114,1.1630513668060303,176
416.8321311,,1700.0,,,,1779555810.3502119,1.1288584470748901,177
418.4543367,,1710.0,,,,1779555811.9716952,1.1328439712524414,178
420.0771896,,1720.0,,,,1779555813.5946624,1.1244547367095947,179
421.6945018,,1730.0,,,,1779555815.2125826,1.1505638360977173,180
423.311505,,1740.0,,,,1779555816.8290792,1.1453468799591064,181
444.7648604,,1750.0,1.0556390285491943,0.0007708228984017721,1.5168153047561646,1779555838.2818577,,182
444.9235455,,1750.0,,,,1779555838.4394348,1.160851001739502,183
446.5869328,,1760.0,,,,1779555840.1045039,1.1418919563293457,184
448.2574927,,1770.0,,,,1779555841.7750692,1.1281365156173706,185
449.9253776,,1780.0,,,,1779555843.442954,1.1353251934051514,186
451.4672299,,1790.0,,,,1779555844.9847898,1.1520429849624634,187
453.004843,,1800.0,,,,1779555846.5224195,1.122356653213501,188
454.6961285,,1810.0,,,,1779555848.2142093,1.1244642734527588,189
456.2991562,,1820.0,,,,1779555849.8167307,1.0843884944915771,190
457.9154683,,1830.0,,,,1779555851.432693,1.125852346420288,191
459.516223,,1840.0,,,,1779555853.0343037,1.107864499092102,192
461.1182793,,1850.0,,,,1779555854.6363602,1.11716890335083,193
462.7340926,,1860.0,,,,1779555856.2521734,1.1214159727096558,194
464.3359812,,1870.0,,,,1779555857.8535576,1.1292023658752441,195
465.9522655,,1880.0,,,,1779555859.4697797,1.1091104745864868,196
467.5558064,,1890.0,,,,1779555861.0724566,1.1253232955932617,197
469.1733828,,1900.0,,,,1779555862.6880944,1.1198546886444092,198
470.7884712,,1910.0,,,,1779555864.3059957,1.092044472694397,199
472.3919426,,1920.0,,,,1779555865.9095194,1.1178226470947266,200
474.0103668,,1930.0,,,,1779555867.5279398,1.1124067306518555,201
475.6189279,,1940.0,,,,1779555869.135807,1.1106600761413574,202
477.2313615,,1950.0,,,,1779555870.748922,1.113085150718689,203
478.8495105,,1960.0,,,,1779555872.366534,1.120551347732544,204
480.4699926,,1970.0,,,,1779555873.9873471,1.114067554473877,205
482.0888172,,1980.0,,,,1779555875.6063926,1.1358815431594849,206
483.7085318,,1990.0,,,,1779555877.2262015,1.0647554397583008,207
505.2580887,,2000.0,1.0013415813446045,0.0007054142744895884,1.5206454992294312,1779555898.775174,,208
505.4162736,,2000.0,,,,1779555898.9334614,1.0930709838867188,209
506.9543227,,2010.0,,,,1779555900.4713874,1.1041359901428223,210
508.6303461,,2020.0,,,,1779555902.148427,1.095542073249817,211
510.2992412,,2030.0,,,,1779555903.8167882,1.0788166522979736,212
511.9677768,,2040.0,,,,1779555905.485351,1.0798819065093994,213
513.6328185,,2050.0,,,,1779555907.1508992,1.0685129165649414,214
515.1718123,,2060.0,,,,1779555908.6888788,1.07621431350708,215
516.7751498,,2070.0,,,,1779555910.2925532,1.0721094608306885,216
518.4434101,,2080.0,,,,1779555911.9614909,1.0890061855316162,217
520.0721194,,2090.0,,,,1779555913.5895877,1.0536504983901978,218
521.6995661,,2100.0,,,,1779555915.2171276,1.0963847637176514,219
523.3359089,,2110.0,,,,1779555916.8539896,1.062730312347412,220
524.970799,,2120.0,,,,1779555918.4869165,1.043074607849121,221
526.6054046,,2130.0,,,,1779555920.1226664,1.1020960807800293,222
528.2369773,,2140.0,,,,1779555921.7550583,1.073475956916809,223
529.8717984,,2150.0,,,,1779555923.3830776,1.0312544107437134,224
531.5041998,,2160.0,,,,1779555925.0194085,1.0571902990341187,225
533.1350579,,2170.0,,,,1779555926.6523812,1.0590877532958984,226
534.7710569,,2180.0,,,,1779555928.2886324,1.0769174098968506,227
536.4021421,,2190.0,,,,1779555929.9196994,1.065258264541626,228
538.0379032,,2200.0,,,,1779555931.5549977,1.0931205749511719,229
539.6706536,,2210.0,,,,1779555933.1887345,1.0697156190872192,230
541.3046972,,2220.0,,,,1779555934.819115,1.0535330772399902,231
542.9329105,,2230.0,,,,1779555936.4504876,1.0543063879013062,232
544.5649552,,2240.0,,,,1779555938.0796967,1.0723199844360352,233
566.3220599,,2250.0,0.9482558965682983,0.0006360213829156177,1.5524470806121826,1779555959.8374825,,234
566.4811385,,2250.0,,,,1779555959.998874,1.0390535593032837,235
568.0253147,,2260.0,,,,1779555961.5428874,1.055916428565979,236
569.7269072,,2270.0,,,,1779555963.244483,1.073499321937561,237
571.2795535,,2280.0,,,,1779555964.7967927,1.036863088607788,238
572.933748,,2290.0,,,,1779555966.451265,1.0615530014038086,239
574.597524,,2300.0,,,,1779555968.1152914,1.0624403953552246,240
576.2014399,,2310.0,,,,1779555969.7179897,1.0698375701904297,241
577.8174798,,2320.0,,,,1779555971.3355608,1.0403214693069458,242
579.4234514,,2330.0,,,,1779555972.9409072,1.0762579441070557,243
581.0359128,,2340.0,,,,1779555974.5532324,1.0370619297027588,244
582.6495967,,2350.0,,,,1779555976.1676774,1.025830864906311,245
584.2542246,,2360.0,,,,1779555977.7723055,1.0305540561676025,246
585.8596222,,2370.0,,,,1779555979.377703,1.0742855072021484,247
587.4740815,,2380.0,,,,1779555980.9886112,1.0279335975646973,248
589.0900707,,2390.0,,,,1779555982.6081514,1.0427697896957397,249
590.6943561,,2400.0,,,,1779555984.211977,1.0233523845672607,250
592.3133137,,2410.0,,,,1779555985.8303845,1.026086449623108,251
593.9292304,,2420.0,,,,1779555987.4430683,1.0694429874420166,252
595.6460768,,2430.0,,,,1779555989.1641576,1.0536108016967773,253
597.2237541,,2440.0,,,,1779555990.73929,1.0245323181152344,254
598.8039686,,2450.0,,,,1779555992.3216214,1.0095456838607788,255
600.5143769,,2460.0,,,,1779555994.0314565,1.022376298904419,256
602.1977385,,2470.0,,,,1779555995.7158194,1.002488613128662,257
603.7473051,,2480.0,,,,1779555997.260359,1.0477397441864014,258
605.4322595,,2490.0,,,,1779555998.946032,1.0422104597091675,259
627.3325283,,2500.0,0.89638352394104,0.000564423209907245,1.591347336769104,1779556020.8501275,,260
627.4917195,,2500.0,,,,1779556021.0092247,1.0486266613006592,261
629.0300467,,2510.0,,,,1779556022.54764,1.039279580116272,262
630.6775552,,2520.0,,,,1779556024.195636,1.0204527378082275,263
632.2836519,,2530.0,,,,1779556025.8012109,1.019421100616455,264
633.9020787,,2540.0,,,,1779556027.4186354,1.0186280012130737,265
635.5217178,,2550.0,,,,1779556029.0392704,1.024631142616272,266
637.1390248,,2560.0,,,,1779556030.6571057,1.0082306861877441,267
638.7583391,,2570.0,,,,1779556032.2757065,0.9944583177566528,268
640.3783812,,2580.0,,,,1779556033.8961225,1.0157558917999268,269
641.9970396,,2590.0,,,,1779556035.5151203,0.9896407127380371,270
643.6180841,,2600.0,,,,1779556037.136165,0.9801353216171265,271
645.2362148,,2610.0,,,,1779556038.7542956,0.9985674619674683,272
646.8592112,,2620.0,,,,1779556040.3769648,0.9802443981170654,273
648.4782079,,2630.0,,,,1779556041.9962888,0.9986611604690552,274
650.0951863,,2640.0,,,,1779556043.6132672,0.9860321879386902,275
651.7154647,,2650.0,,,,1779556045.2335455,0.9956958889961243,276
653.3379439,,2660.0,,,,1779556046.8560245,1.0269521474838257,277
654.9565856,,2670.0,,,,1779556048.4737937,1.0077435970306396,278
656.648217,,2680.0,,,,1779556050.166298,0.9796777963638306,279
658.4100281,,2690.0,,,,1779556051.9273124,0.9528390169143677,280
659.9527392,,2700.0,,,,1779556053.4708202,0.9713926315307617,281
661.6815358,,2710.0,,,,1779556055.1985824,0.9802309274673462,282
663.3599335,,2720.0,,,,1779556056.8780143,0.977867066860199,283
665.0360945,,2730.0,,,,1779556058.55367,0.9804239273071289,284
666.7118573,,2740.0,,,,1779556060.2299383,0.9681569933891296,285
688.2930686,,2750.0,0.8450560569763184,0.0004924552772419723,1.6095067262649536,1779556081.8101788,,286
688.4518004,,2750.0,,,,1779556081.9695463,0.9983059167861938,287
690.1220077,,2760.0,,,,1779556083.6396594,0.97731614112854,288
691.742439,,2770.0,,,,1779556085.259777,0.9913234114646912,289
693.3614611,,2780.0,,,,1779556086.8789282,0.9882184267044067,290
694.9803778,,2790.0,,,,1779556088.497734,0.964818000793457,291
696.5995588,,2800.0,,,,1779556090.1171331,0.986164927482605,292
698.2183626,,2810.0,,,,1779556091.7364433,0.9571501612663269,293
699.8352675,,2820.0,,,,1779556093.3526661,0.9529886245727539,294
701.4427064,,2830.0,,,,1779556094.9597883,0.9963672161102295,295
703.0595601,,2840.0,,,,1779556096.577641,0.9668031930923462,296
704.678237,,2850.0,,,,1779556098.1963177,0.959101676940918,297
706.3002379,,2860.0,,,,1779556099.817211,0.92983078956604,298
707.9193214,,2870.0,,,,1779556101.437402,0.9489083290100098,299
709.5377039,,2880.0,,,,1779556103.05445,0.9565693140029907,300
711.1836462,,2890.0,,,,1779556104.7009768,0.9629427790641785,301
712.8079939,,2900.0,,,,1779556106.3188338,0.9552934765815735,302
714.489023,,2910.0,,,,1779556108.0065985,0.9419126510620117,303
716.1543105,,2920.0,,,,1779556109.6719606,0.9536999464035034,304
717.7666353,,2930.0,,,,1779556111.282272,0.9594876766204834,305
719.3725137,,2940.0,,,,1779556112.889043,0.9381034970283508,306
720.9911894,,2950.0,,,,1779556114.5086925,0.9349721670150757,307
722.6069665,,2960.0,,,,1779556116.1185243,0.9488635063171387,308
724.2128066,,2970.0,,,,1779556117.7281995,0.9403537511825562,309
725.829868,,2980.0,,,,1779556119.347443,0.9532731175422668,310
727.4448534,,2990.0,,,,1779556120.962429,0.969193696975708,311
749.2620391,,3000.0,0.7924134135246277,0.0004219625860160354,1.647063136100769,1779556142.778544,,312
749.435158,,3000.0,,,,1779556142.9526992,0.9558438658714294,313
751.0879533,,3010.0,,,,1779556144.605508,0.9521615505218506,314
752.7417142,,3020.0,,,,1779556146.259795,0.9456438422203064,315
754.3926542,,3030.0,,,,1779556147.9098651,0.9391623735427856,316
756.0472448,,3040.0,,,,1779556149.5633192,0.9516178369522095,317
757.7021275,,3050.0,,,,1779556151.2202084,0.9199086427688599,318
759.3541335,,3060.0,,,,1779556152.871399,0.9292635917663574,319
761.0068281,,3070.0,,,,1779556154.523757,0.9193868637084961,320
762.6587762,,3080.0,,,,1779556156.175811,0.9190148115158081,321
764.3092122,,3090.0,,,,1779556157.8206275,0.9342755079269409,322
765.9626657,,3100.0,,,,1779556159.4802225,0.9347634315490723,323
767.617935,,3110.0,,,,1779556161.136016,0.9025542736053467,324
769.2743926,,3120.0,,,,1779556162.7919216,0.9416782855987549,325
770.9300339,,3130.0,,,,1779556164.4473035,0.8992505669593811,326
772.5825716,,3140.0,,,,1779556166.1006522,0.9362139701843262,327
774.2409217,,3150.0,,,,1779556167.7581782,0.9191838502883911,328
775.8974199,,3160.0,,,,1779556169.4155009,0.9455488920211792,329
777.5500245,,3170.0,,,,1779556171.0681052,0.9364645481109619,330
779.2083974,,3180.0,,,,1779556172.726478,0.8777385354042053,331
780.8609425,,3190.0,,,,1779556174.3778799,0.9188255071640015,332
782.5180826,,3200.0,,,,1779556176.035659,0.9216270446777344,333
784.1733516,,3210.0,,,,1779556177.690583,0.8896654844284058,334
785.8294677,,3220.0,,,,1779556179.3470259,0.9247070550918579,335
787.4869919,,3230.0,,,,1779556181.0025895,0.8921993374824524,336
789.1382065,,3240.0,,,,1779556182.655782,0.8843833208084106,337
810.56524,,3250.0,0.746553897857666,0.00035475231739709885,1.680651068687439,1779556204.080221,,338
810.7299821,,3250.0,,,,1779556204.24745,0.8853261470794678,339
812.3117507,,3260.0,,,,1779556205.8298314,0.8869907259941101,340
813.8954177,,3270.0,,,,1779556207.4129512,0.9317150115966797,341
815.476069,,3280.0,,,,1779556208.9936402,0.89394611120224,342
817.0559635,,3290.0,,,,1779556210.5735521,0.9044420123100281,343
818.6380517,,3300.0,,,,1779556212.1561327,0.8716602325439453,344
820.2219077,,3310.0,,,,1779556213.739535,0.9121241569519043,345
821.8091752,,3320.0,,,,1779556215.3255594,0.8931201696395874,346
823.3946125,,3330.0,,,,1779556216.9126933,0.9193111658096313,347
825.1300078,,3340.0,,,,1779556218.6480887,0.9136369228363037,348
826.6790532,,3350.0,,,,1779556220.196511,0.8948607444763184,349
828.3667785,,3360.0,,,,1779556221.8831193,0.9134879112243652,350
830.0983897,,3370.0,,,,1779556223.6157253,0.9124644994735718,351
831.7842376,,3380.0,,,,1779556225.3023183,0.9093874096870422,352
833.394845,,3390.0,,,,1779556226.9129257,0.8887262344360352,353
834.9935311,,3400.0,,,,1779556228.5111065,0.8846575021743774,354
836.6422465,,3410.0,,,,1779556230.1585467,0.8815463185310364,355
838.3789042,,3420.0,,,,1779556231.8963158,0.8865253925323486,356
840.1126834,,3430.0,,,,1779556233.63009,0.9075219631195068,357
841.8121606,,3440.0,,,,1779556235.3295448,0.8884409666061401,358
843.4338966,,3450.0,,,,1779556236.9514737,0.8826018571853638,359
845.0223104,,3460.0,,,,1779556238.5395558,0.8945350646972656,360
846.5895253,,3470.0,,,,1779556240.107211,0.878166913986206,361
848.2961367,,3480.0,,,,1779556241.8142176,0.8578733205795288,362
849.9650851,,3490.0,,,,1779556243.479538,0.8618030548095703,363
871.4873466,,3500.0,0.7023141980171204,0.0002925475029450237,1.7130694389343262,1779556265.0007842,,364
871.6693484,,3500.0,,,,1779556265.1874292,0.9041311740875244,365
873.3973994,,3510.0,,,,1779556266.9143322,0.8583874702453613,366
874.9512706,,3520.0,,,,1779556268.4693515,0.8676464557647705,367
876.6454487,,3530.0,,,,1779556270.1635294,0.8642910718917847,368
878.1894834,,3540.0,,,,1779556271.7043688,0.8439266681671143,369
879.9092654,,3550.0,,,,1779556273.4268103,0.8873714208602905,370
881.5628476,,3560.0,,,,1779556275.0804238,0.8653427958488464,371
883.2180111,,3570.0,,,,1779556276.7356403,0.8737494349479675,372
884.8723025,,3580.0,,,,1779556278.3886797,0.8803797960281372,373
886.5282382,,3590.0,,,,1779556280.0458071,0.8495016694068909,374
888.1831189,,3600.0,,,,1779556281.700192,0.8386467695236206,375
889.8429725,,3610.0,,,,1779556283.3610532,0.8768278360366821,376
891.4969635,,3620.0,,,,1779556285.0143197,0.8464311957359314,377
893.1529183,,3630.0,,,,1779556286.6704564,0.8586232662200928,378
894.8103934,,3640.0,,,,1779556288.328474,0.8513052463531494,379
896.4638844,,3650.0,,,,1779556289.981054,0.8627695441246033,380
898.1197263,,3660.0,,,,1779556291.6366322,0.8384923934936523,381
899.7743947,,3670.0,,,,1779556293.2924755,0.8668872117996216,382
901.4330724,,3680.0,,,,1779556294.945725,0.8567180633544922,383
903.0880028,,3690.0,,,,1779556296.605707,0.8376408815383911,384
904.7442283,,3700.0,,,,1779556298.261317,0.8483058214187622,385
906.401944,,3710.0,,,,1779556299.9192274,0.8578718900680542,386
908.0590326,,3720.0,,,,1779556301.5771134,0.821273148059845,387
909.7161885,,3730.0,,,,1779556303.2342691,0.8382322788238525,388
911.3756996,,3740.0,,,,1779556304.8932745,0.8408459424972534,389
933.0949114,,3750.0,0.6624873876571655,0.00023694285222843113,1.7494385242462158,1779556326.6111503,,390
933.2536088,,3750.0,,,,1779556326.7716894,0.8482294678688049,391
934.9240171,,3760.0,,,,1779556328.4415035,0.8170868754386902,392
936.5462373,,3770.0,,,,1779556330.0638118,0.8591762781143188,393
938.1629757,,3780.0,,,,1779556331.6810565,0.8329832553863525,394
939.7850595,,3790.0,,,,1779556333.3031404,0.8353207111358643,395
941.4051285,,3800.0,,,,1779556334.922671,0.8638542890548706,396
943.0263099,,3810.0,,,,1779556336.5404866,0.8546887636184692,397
