iter,val/loss,_step,_timestamp,train/loss,train/step_loss,_runtime,Sample Generation,lr
900.0,,94,1779605654.235007,,1.3221971988677979,413.4335254,,
910.0,,95,1779605657.0547397,,1.306252360343933,416.2538872,,
920.0,,96,1779605659.871212,,1.2788466215133667,419.0697306,,
930.0,,97,1779605662.6966147,,1.3145828247070312,421.8970276,,
940.0,,98,1779605665.5169065,,1.3013132810592651,424.715425,,
950.0,,99,1779605668.3372967,,1.279679298400879,427.5363956,,
960.0,,100,1779605671.1605825,,1.270101547241211,430.3591012,,
970.0,,101,1779605673.9926739,,1.3180773258209229,433.1932392,,
980.0,,102,1779605676.8261354,,1.2886890172958374,436.0246538,,
990.0,,103,1779605679.654048,,1.3157296180725098,438.8528767,,
1000.0,1.5065728425979614,104,1779605723.9953034,1.2000535726547241,,483.1980984,,0.0009271396472013282
1000.0,,105,1779605724.2834144,,1.2792344093322754,483.4819327,,
1010.0,,106,1779605727.1124754,,1.256519079208374,486.311498,,
1020.0,,107,1779605729.7445939,,1.2700591087341309,488.9431123,,
1030.0,,108,1779605732.4504292,,1.3072502613067627,491.6494666,,
1040.0,,109,1779605735.2407663,,1.24858820438385,494.4411746,,
1050.0,,110,1779605738.0731623,,1.2732317447662354,497.2716807,,
1060.0,,111,1779605740.8892305,,1.2885664701461792,500.0877492,,
1070.0,,112,1779605743.7094598,,1.2534267902374268,502.9105346,,
1080.0,,113,1779605746.5335155,,1.264249563217163,505.7325125,,
1090.0,,114,1779605749.3494668,,1.2445476055145264,508.5479853,,
1100.0,,115,1779605752.17096,,1.2879008054733276,511.3694785,,
1110.0,,116,1779605754.987644,,1.245426893234253,514.1866676,,
1120.0,,117,1779605757.8113468,,1.2425910234451294,517.0098653,,
1130.0,,118,1779605760.6302614,,1.2336190938949585,519.8366359,,
1140.0,,119,1779605763.4644117,,1.2338871955871582,522.6629302,,
1150.0,,120,1779605766.2851722,,1.282644510269165,525.4836908,,
1160.0,,121,1779605769.1032548,,1.247864007949829,528.3028126,,
1170.0,,122,1779605771.9240217,,1.244145154953003,531.1225402,,
1180.0,,123,1779605774.7495978,,1.2648993730545044,533.948897,,
1190.0,,124,1779605777.5691607,,1.2415826320648193,536.7683557,,
1200.0,,125,1779605780.3940117,,1.2648069858551025,539.5925302,,
1210.0,,126,1779605783.2114694,,1.2527085542678833,542.4106512,,
1220.0,,127,1779605786.0284195,,1.2317924499511719,545.2276846,,
1230.0,,128,1779605788.8449478,,1.2217806577682495,548.0434662,,
1240.0,,129,1779605791.6620347,,1.211635708808899,550.8611669,,
1250.0,1.4896972179412842,130,1779605835.1722445,1.1505560874938965,,594.3712595,,0.000883125098683892
1250.0,,131,1779605835.4519672,,1.2517247200012207,594.6513132,,
1260.0,,132,1779605838.2087505,,1.2314274311065674,597.4072692,,
1270.0,,133,1779605840.9690688,,1.204129695892334,600.1675874,,
1280.0,,134,1779605843.724093,,1.2126253843307495,602.9232655,,
1290.0,,135,1779605846.4770277,,1.2271722555160522,605.676136,,
1300.0,,136,1779605849.243608,,1.247025728225708,608.4427276,,
1310.0,,137,1779605852.009254,,1.228785514831543,611.2087635,,
1320.0,,138,1779605854.7822866,,1.2198156118392944,613.980805,,
1330.0,,139,1779605857.5507305,,1.2002742290496826,616.7502473,,
1340.0,,140,1779605860.3196993,,1.200284719467163,619.5187612,,
1350.0,,141,1779605863.0858624,,1.177741527557373,622.2853664,,
1360.0,,142,1779605865.8603947,,1.2036852836608887,625.0589132,,
1370.0,,143,1779605868.632662,,1.225388765335083,627.831637,,
1380.0,,144,1779605871.41051,,1.2091299295425415,630.6095495,,
1390.0,,145,1779605874.1921833,,1.2142964601516724,633.3912062,,
1400.0,,146,1779605876.962381,,1.197270393371582,636.161485,,
1410.0,,147,1779605879.7308643,,1.1947121620178223,638.9300148,,
1420.0,,148,1779605882.500462,,1.2001066207885742,641.7001849,,
1430.0,,149,1779605885.2707324,,1.1980706453323364,644.470042,,
1440.0,,150,1779605888.0458655,,1.1761767864227295,647.2452322,,
1450.0,,151,1779605890.8291368,,1.1781513690948486,650.0276554,,
1460.0,,152,1779605893.6118643,,1.2159229516983032,652.8103828,,
1470.0,,153,1779605896.3846364,,1.1965961456298828,655.5835196,,
1480.0,,154,1779605899.169674,,1.2139408588409424,658.3681926,,
1490.0,,155,1779605901.943598,,1.2150942087173462,661.1426454,,
1500.0,1.5124744176864624,156,1779605945.5547876,1.099558711051941,,704.7557648,,0.0008305704108364302
1500.0,,157,1779605945.8385618,,1.1889657974243164,705.0376582,,
1510.0,,158,1779605948.6095634,,1.224815845489502,707.808082,,
1520.0,,159,1779605951.3793192,,1.157608985900879,710.5778377,,
1530.0,,160,1779605954.1485846,,1.1790337562561035,713.3486104,,
1540.0,,161,1779605956.919206,,1.1610534191131592,716.1182418,,
1550.0,,162,1779605959.692141,,1.1915919780731201,718.8913067,,
1560.0,,163,1779605962.4593613,,1.2110612392425537,721.6599649,,
1570.0,,164,1779605965.3378608,,1.135514736175537,724.5368946,,
1580.0,,165,1779605968.2259784,,1.1746138334274292,727.4249273,,
1590.0,,166,1779605971.2424252,,1.1756370067596436,730.4414528,,
1600.0,,167,1779605974.162654,,1.1232621669769287,733.3611725,,
1610.0,,168,1779605976.9690228,,1.1553165912628174,736.1685529,,
1620.0,,169,1779605979.7475882,,1.177686333656311,738.9468684,,
1630.0,,170,1779605982.5959964,,1.161007046699524,741.7977282,,
1640.0,,171,1779605985.3860137,,1.1519299745559692,744.5854858,,
1650.0,,172,1779605988.168481,,1.140916347503662,747.3676416,,
1660.0,,173,1779605990.9580188,,1.1588985919952393,750.1579057,,
1670.0,,174,1779605993.7482457,,1.1715255975723267,752.9467642,,
1680.0,,175,1779605996.5411525,,1.1484999656677246,755.7403269,,
1690.0,,176,1779605999.3274944,,1.1263188123703003,758.5267832,,
1700.0,,177,1779606002.1266844,,1.159133791923523,761.3255896,,
1710.0,,178,1779606004.9214418,,1.1684744358062744,764.1207673,,
1720.0,,179,1779606007.7235072,,1.1499284505844116,766.9224275,,
1730.0,,180,1779606010.5234253,,1.1233165264129639,769.7219438,,
1740.0,,181,1779606013.3230398,,1.1559052467346191,772.5220629,,
1750.0,1.509597659111023,182,1779606057.2226682,1.045708417892456,,816.4221518,,0.0007708228984017721
1750.0,,183,1779606057.5067291,,1.1683859825134277,816.7052478,,
1760.0,,184,1779606060.2998059,,1.1396911144256592,819.4988298,,
1770.0,,185,1779606063.0857058,,1.1414387226104736,822.2842242,,
1780.0,,186,1779606065.880433,,1.1361050605773926,825.0789517,,
1790.0,,187,1779606068.677969,,1.1395235061645508,827.8768814,,
1800.0,,188,1779606071.4699233,,1.142419695854187,830.6694245,,
1810.0,,189,1779606074.264578,,1.1246802806854248,833.4630966,,
1820.0,,190,1779606077.0636063,,1.1199803352355957,836.2628326,,
1830.0,,191,1779606079.8540132,,1.1400654315948486,839.0531541,,
1840.0,,192,1779606082.6565773,,1.116803765296936,841.855693,,
1850.0,,193,1779606085.4549992,,1.13623046875,844.654036,,
1860.0,,194,1779606088.2529888,,1.1705830097198486,847.4526175,,
1870.0,,195,1779606091.0583286,,1.1378209590911865,850.2573506,,
1880.0,,196,1779606093.8627002,,1.1068463325500488,853.0612187,,
1890.0,,197,1779606096.6633232,,1.1099369525909424,855.8618416,,
1900.0,,198,1779606099.4596846,,1.1282687187194824,858.6589024,,
1910.0,,199,1779606102.254728,,1.0917245149612427,861.4537501,,
1920.0,,200,1779606105.0539505,,1.112088680267334,864.2563522,,
1930.0,,201,1779606107.8621626,,1.0930225849151611,867.0606813,,
1940.0,,202,1779606110.67047,,1.0970709323883057,869.8689883,,
1950.0,,203,1779606113.4789321,,1.0757489204406738,872.6779571,,
1960.0,,204,1779606116.2808795,,1.0640454292297363,875.4801677,,
1970.0,,205,1779606119.089536,,1.1125078201293945,878.2886786,,
1980.0,,206,1779606121.8907137,,1.084608554840088,881.089232,,
1990.0,,207,1779606124.6887114,,1.0913946628570557,883.8885036,,
2000.0,1.518437385559082,208,1779606168.6192014,0.9934898614883423,,927.819458,,0.0007054142744895884
2000.0,,209,1779606168.904013,,1.0931861400604248,928.1025312,,
2010.0,,210,1779606171.690822,,1.1103556156158447,930.8898722,,
2020.0,,211,1779606174.4813623,,1.1063328981399536,933.6798809,,
2030.0,,212,1779606177.2713647,,1.085829496383667,936.4698832,,
2040.0,,213,1779606180.069975,,1.1117476224899292,939.2684934,,
2050.0,,214,1779606182.8674347,,1.0847294330596924,942.0665873,,
2060.0,,215,1779606185.663738,,1.0994579792022705,944.862717,,
2070.0,,216,1779606188.4512036,,1.0943154096603394,947.6501322,,
2080.0,,217,1779606191.2470167,,1.0947957038879395,950.4460603,,
2090.0,,218,1779606194.0417018,,1.0752787590026855,953.2407268,,
2100.0,,219,1779606196.8384538,,1.0931695699691772,956.0369722,,
2110.0,,220,1779606199.6365626,,1.08799147605896,958.8355852,,
2120.0,,221,1779606202.4220648,,1.1034927368164062,961.6210885,,
2130.0,,222,1779606205.2223077,,1.0920612812042236,964.4213306,,
2140.0,,223,1779606208.022877,,1.080294132232666,967.2213954,,
2150.0,,224,1779606210.8149083,,1.0891294479370117,970.0172117,,
2160.0,,225,1779606213.6147947,,1.1184375286102295,972.8180401,,
2170.0,,226,1779606216.42281,,1.0723276138305664,975.6220581,,
2180.0,,227,1779606219.2147162,,1.0864543914794922,978.4174086,,
2190.0,,228,1779606222.0160139,,1.0533266067504883,981.2150393,,
2200.0,,229,1779606224.8153589,,1.067274570465088,984.0144524,,
2210.0,,230,1779606227.6093824,,1.0997636318206787,986.8079008,,
2220.0,,231,1779606230.4030561,,1.054992914199829,989.6020795,,
2230.0,,232,1779606233.1885293,,1.0339583158493042,992.3886564,,
2240.0,,233,1779606235.9869943,,1.0492911338806152,995.1861643,,
2250.0,1.5391665697097778,234,1779606279.902875,0.9544023871421814,,1039.1027624,,0.0006360213829156177
2250.0,,235,1779606280.1865225,,1.0562632083892822,1039.3850408,,
2260.0,,236,1779606282.973404,,1.0887787342071533,1042.1725747,,
2270.0,,237,1779606285.760997,,1.083121657371521,1044.9604125,,
2280.0,,238,1779606288.5485833,,1.0560665130615234,1047.7471016,,
2290.0,,239,1779606291.333761,,1.0459383726119995,1050.5322796,,
2300.0,,240,1779606294.125833,,1.0367214679718018,1053.3243514,,
2310.0,,241,1779606296.915431,,1.0657680034637451,1056.1144522,,
2320.0,,242,1779606299.707631,,1.0563807487487793,1058.9069061,,
2330.0,,243,1779606302.5049086,,1.046532154083252,1061.7037281,,
2340.0,,244,1779606305.3061326,,1.0516951084136963,1064.5053831,,
2350.0,,245,1779606308.099032,,1.0686590671539307,1067.2979727,,
2360.0,,246,1779606310.8883636,,1.0461409091949463,1070.086882,,
2370.0,,247,1779606313.6841803,,1.047462821006775,1072.8826986,,
2380.0,,248,1779606316.480065,,1.0356473922729492,1075.6792781,,
2390.0,,249,1779606319.346348,,1.0206880569458008,1078.5448666,,
2400.0,,250,1779606322.1544292,,1.0599108934402466,1081.3534523,,
2410.0,,251,1779606324.9158576,,1.0430657863616943,1084.1161003,,
2420.0,,252,1779606327.830525,,1.0152812004089355,1087.0303499,,
2430.0,,253,1779606330.7584937,,1.0268610715866089,1089.9570122,,
2440.0,,254,1779606333.6833189,,1.03934907913208,1092.8818372,,
2450.0,,255,1779606336.6119828,,1.0324976444244385,1095.8111714,,
2460.0,,256,1779606339.432779,,1.048431634902954,1098.6318302,,
2470.0,,257,1779606342.2039654,,1.0235867500305176,1101.402484,,
2480.0,,258,1779606345.0942056,,1.0142408609390259,1104.293322,,
2490.0,,259,1779606348.0029495,,1.03194260597229,1107.202272,,
2500.0,1.556963324546814,260,1779606391.7319524,0.8976606130599976,,1150.9376949,,0.000564423209907245
2500.0,,261,1779606392.0175755,,1.0236365795135498,1151.2166001,,
2510.0,,262,1779606394.7592514,,1.033069133758545,1153.95777,,
2520.0,,263,1779606397.503718,,1.021371841430664,1156.7027714,,
2530.0,,264,1779606400.2459137,,1.0272910594940186,1159.4449355,,
2540.0,,265,1779606402.9920886,,1.0154314041137695,1162.1913087,,
2550.0,,266,1779606405.7428186,,1.0029029846191406,1164.9418414,,
2560.0,,267,1779606408.4867532,,1.0154222249984741,1167.6862269,,
2570.0,,268,1779606411.2349446,,1.0134098529815674,1170.4340872,,
2580.0,,269,1779606413.9884522,,1.0178227424621582,1173.1869705,,
2590.0,,270,1779606416.7416165,,1.015230417251587,1175.940135,,
2600.0,,271,1779606419.4965663,,1.0362205505371094,1178.6955921,,
2610.0,,272,1779606422.2528708,,1.0084264278411865,1181.4519532,,
2620.0,,273,1779606425.020291,,1.005089521408081,1184.2193143,,
2630.0,,274,1779606427.7828681,,1.0022916793823242,1186.9818986,,
2640.0,,275,1779606430.5451293,,1.0170068740844727,1189.7436476,,
2650.0,,276,1779606433.3064904,,0.9921961426734924,1192.5054582,,
2660.0,,277,1779606436.067752,,0.9792644381523132,1195.2662705,,
2670.0,,278,1779606438.8386936,,0.9928213953971863,1198.0372122,,
2680.0,,279,1779606441.605648,,0.9862362146377563,1200.8045649,,
2690.0,,280,1779606444.3653321,,0.9678239822387695,1203.5653519,,
2700.0,,281,1779606447.1324062,,0.9647251963615417,1206.3309249,,
2710.0,,282,1779606449.895424,,0.9889662265777588,1209.0973703,,
2720.0,,283,1779606452.660477,,0.9876762628555298,1211.8589954,,
2730.0,,284,1779606455.4293857,,0.9839481115341187,1214.6280748,,
2740.0,,285,1779606458.1911786,,0.9882031679153442,1217.3896969,,
2750.0,1.5924873352050781,286,1779606501.6715856,0.8524399399757385,,1260.8706622,,0.0004924552772419723
2750.0,,287,1779606501.9531903,,0.9972583651542664,1261.1522159,,
2760.0,,288,1779606504.711107,,0.9811410307884216,1263.9096256,,
2770.0,,289,1779606507.4692833,,0.9558898210525513,1266.6681498,,
2780.0,,290,1779606510.2389627,,0.9896992444992065,1269.437972,,
2790.0,,291,1779606513.0075514,,1.010368824005127,1272.2067213,,
2800.0,,292,1779606515.7789035,,0.9556318521499634,1274.9779261,,
2810.0,,293,1779606518.5542622,,0.9904270172119141,1277.756449,,
2820.0,,294,1779606521.3229387,,1.009185791015625,1280.5224017,,
2830.0,,295,1779606524.087405,,0.9804887771606445,1283.2873195,,
2840.0,,296,1779606526.8536673,,1.0084311962127686,1286.0530325,,
2850.0,,297,1779606529.6163828,,0.9438218474388123,1288.8149012,,
2860.0,,298,1779606532.3799706,,0.9878544807434082,1291.5784891,,
2870.0,,299,1779606535.1421392,,0.9797558188438416,1294.3449296,,
2880.0,,300,1779606537.9209087,,0.9771137833595276,1297.1194274,,
2890.0,,301,1779606540.6888576,,0.9831957221031189,1299.8873762,,
2900.0,,302,1779606543.451805,,0.95899498462677,1302.6503238,,
2910.0,,303,1779606546.2177384,,0.9719299674034119,1305.416257,,
2920.0,,304,1779606548.9955962,,0.9963176250457764,1308.1941149,,
2930.0,,305,1779606551.767766,,0.9608384966850281,1310.9668675,,
2940.0,,306,1779606554.5411448,,0.9676070213317871,1313.7402125,,
2950.0,,307,1779606557.308058,,0.9554958343505859,1316.5070509,,
2960.0,,308,1779606560.076055,,0.9475058317184448,1319.2788362,,
2970.0,,309,1779606562.848622,,0.9316471219062805,1322.0471405,,
2980.0,,310,1779606565.6235251,,0.9730846285820007,1324.823553,,
2990.0,,311,1779606568.4037998,,0.9473146200180054,1327.6035479,,
3000.0,1.6226736307144165,312,1779606611.8655174,0.7981502413749695,,1371.0651619,,0.0004219625860160354
3000.0,,313,1779606612.1484897,,0.9630874395370483,1371.3470082,,
3010.0,,314,1779606614.9063342,,0.9563031196594238,1374.1053662,,
3020.0,,315,1779606617.6640801,,0.9646750092506409,1376.8625987,,
3030.0,,316,1779606620.4273527,,0.9834206104278564,1379.625871,,
3040.0,,317,1779606623.1823816,,0.9340152740478516,1382.3809001,,
3050.0,,318,1779606625.9377568,,0.9489975571632385,1385.1368213,,
3060.0,,319,1779606628.6923723,,0.9666956663131714,1387.8913987,,
3070.0,,320,1779606631.4545841,,0.956341028213501,1390.6535701,,
3080.0,,321,1779606634.2113397,,0.9524475932121277,1393.4104308,,
3090.0,,322,1779606636.973395,,0.9771589040756226,1396.1724192,,
3100.0,,323,1779606639.7382786,,0.9369330406188965,1398.937304,,
3110.0,,324,1779606642.501574,,0.9358000159263611,1401.7006612,,
3120.0,,325,1779606645.2641346,,0.9605363607406616,1404.4626531,,
3130.0,,326,1779606648.0217583,,0.915665328502655,1407.2209463,,
3140.0,,327,1779606650.7779992,,0.9491574764251709,1409.977025,,
3150.0,,328,1779606653.539533,,0.9261025190353394,1412.7420452,,
3160.0,,329,1779606656.3037906,,0.9296590089797974,1415.5036816,,
3170.0,,330,1779606659.065385,,0.9223156571388245,1418.2639038,,
3180.0,,331,1779606661.8297737,,0.9274005889892578,1421.0346895,,
3190.0,,332,1779606664.593331,,0.9454665184020996,1423.7972403,,
3200.0,,333,1779606667.367959,,0.9204171895980835,1426.5673136,,
3210.0,,334,1779606670.1325645,,0.9220680594444275,1429.3317535,,
3220.0,,335,1779606672.8967009,,0.9377009272575378,1432.096817,,
3230.0,,336,1779606675.656851,,0.901563286781311,1434.8561116,,
3240.0,,337,1779606678.415881,,0.9251304864883423,1437.6143994,,
3250.0,1.6464314460754395,338,1779606720.8491242,0.7517343759536743,,1480.0486387,,0.00035475231739709885
3250.0,,339,1779606721.1285925,,0.9207245111465454,1480.3271108,,
3260.0,,340,1779606723.8918846,,0.9087281227111816,1483.0909291,,
3270.0,,341,1779606726.7004592,,0.9156087636947632,1485.8995139,,
3280.0,,342,1779606729.4104476,,0.8990753889083862,1488.6135987,,
3290.0,,343,1779606732.130565,,0.9025996923446655,1491.3290834,,
3300.0,,344,1779606734.8485548,,0.9098739624023438,1494.0475774,,
3310.0,,345,1779606737.5630047,,0.9296102523803711,1496.7620499,,
3320.0,,346,1779606740.2821367,,0.9291088581085205,1499.4811881,,
3330.0,,347,1779606742.9910753,,0.926933765411377,1502.1902933,,
3340.0,,348,1779606745.7087617,,0.8975499868392944,1504.9077836,,
3350.0,,349,1779606748.4157977,,0.8950351476669312,1507.6204316,,
3360.0,,350,1779606751.1407945,,0.8925101161003113,1510.3406704,,
3370.0,,351,1779606753.8581953,,0.8964642882347107,1513.0579946,,
3380.0,,352,1779606756.5770056,,0.9158188104629517,1515.7760289,,
3390.0,,353,1779606759.2887805,,0.8970765471458435,1518.4891607,,
3400.0,,354,1779606762.0053468,,0.908470630645752,1521.2038653,,
3410.0,,355,1779606764.8041756,,0.9174413681030273,1524.0026942,,
3420.0,,356,1779606767.666266,,0.916259765625,1526.8647843,,
3430.0,,357,1779606770.5511048,,0.8927240371704102,1529.7496232,,
3440.0,,358,1779606773.432442,,0.9048622846603394,1532.6322785,,
3450.0,,359,1779606776.259064,,0.8793364763259888,1535.4581878,,
3460.0,,360,1779606778.9340901,,0.8746776580810547,1538.1350235,,
3470.0,,361,1779606781.8064992,,0.9054969549179077,1541.0060186,,
3480.0,,362,1779606784.5850558,,0.9155129194259644,1543.7848883,,
3490.0,,363,1779606787.4324179,,0.8798291087150574,1546.6317269,,
3500.0,1.6801421642303467,364,1779606830.0565886,0.7097734212875366,,1589.2566705,,0.0002925475029450237
3500.0,,365,1779606830.326714,,0.8739114999771118,1589.5258068,,
3510.0,,366,1779606832.9676194,,0.9050098061561584,1592.1661378,,
3520.0,,367,1779606835.617035,,0.9025039076805115,1594.816059,,
3530.0,,368,1779606838.2654564,,0.873747706413269,1597.463975,,
3540.0,,369,1779606840.9154644,,0.8476324081420898,1600.113983,,
3550.0,,370,1779606843.6925616,,0.8673979043960571,1602.8932613,,
3560.0,,371,1779606846.4326227,,0.8564152717590332,1605.6316494,,
3570.0,,372,1779606849.193557,,0.8744858503341675,1608.3920755,,
3580.0,,373,1779606851.9088855,,0.8627294898033142,1611.1082021,,
3590.0,,374,1779606854.5383456,,0.8759610652923584,1613.7374026,,
3600.0,,375,1779606857.3600354,,0.8983511924743652,1616.5585539,,
3610.0,,376,1779606860.2106194,,0.892163872718811,1619.4096477,,
3620.0,,377,1779606863.0516388,,0.8776980638504028,1622.2501573,,
3630.0,,378,1779606865.8924925,,0.8977239727973938,1625.0950543,,
3640.0,,379,1779606868.7280576,,0.8700157999992371,1627.9275369,,
3650.0,,380,1779606871.571608,,0.894810676574707,1630.7713047,,
3660.0,,381,1779606874.4100015,,0.8768686056137085,1633.60852,,
3670.0,,382,1779606877.2377622,,0.8739659190177917,1636.4402568,,
3680.0,,383,1779606880.0679867,,0.8685334920883179,1639.2668514,,
3690.0,,384,1779606882.8968465,,0.8523772954940796,1642.0958777,,
3700.0,,385,1779606885.7253535,,0.8561478853225708,1644.923872,,
3710.0,,386,1779606888.4279606,,0.8479737639427185,1647.6269938,,
3720.0,,387,1779606891.1340125,,0.8604181408882141,1650.333426,,
3730.0,,388,1779606893.8379414,,0.880629301071167,1653.0369648,,
3740.0,,389,1779606896.54207,,0.8665341734886169,1655.7413212,,
3750.0,1.7127442359924316,390,1779606939.2118216,0.6738300919532776,,1698.4107978,,0.00023694285222843113
3750.0,,391,1779606939.4882925,,0.8716651797294617,1698.6873224,,
3760.0,,392,1779606942.1939683,,0.8869734406471252,1701.3938045,,
3770.0,,393,1779606944.905987,,0.8609878420829773,1704.1050119,,
