val/loss,train/loss,_timestamp,train/step_loss,lr,_runtime,_step,Sample Generation,iter
,,1779613849.9309747,1.0911930799484253,,608.328317,218,,2090.0
,,1779613851.8558533,1.1229188442230225,,610.2529225,219,,2100.0
,,1779613853.7560632,1.1241037845611572,,612.1534643,220,,2110.0
,,1779613855.5964618,1.1290509700775146,,613.9938458,221,,2120.0
,,1779613857.630329,1.1290428638458252,,616.0278129,222,,2130.0
,,1779613859.5534751,1.0841041803359985,,617.9529898,223,,2140.0
,,1779613861.4808996,1.0939254760742188,,619.8773883,224,,2150.0
,,1779613863.4123666,1.1124720573425293,,621.8088551,225,,2160.0
,,1779613865.3390715,1.109712839126587,,623.7360635,226,,2170.0
,,1779613867.2640069,1.0849101543426514,,625.6604954,227,,2180.0
,,1779613869.1873825,1.0973420143127441,,627.5846146,228,,2190.0
,,1779613871.1197171,1.0809133052825928,,629.5167131,229,,2200.0
,,1779613873.0507576,1.084930658340454,,631.4481672,230,,2210.0
,,1779613874.970522,1.118955135345459,,633.3738178,231,,2220.0
,,1779613876.9053175,1.121201753616333,,635.3022817,232,,2230.0
,,1779613878.8356564,1.084301471710205,,637.2321451,233,,2240.0
1.5012481212615967,1.0004973411560059,1779613903.1077914,,0.0006360213829156177,661.5057925,234,,2250.0
,,1779613903.2911227,1.0894033908843994,,661.6897675,235,,2250.0
,,1779613905.0900803,1.101787805557251,,663.4865688,236,,2260.0
,,1779613907.030529,1.082395076751709,,665.4318516,237,,2270.0
,,1779613909.013549,1.0930321216583252,,667.4104733,238,,2280.0
,,1779613910.8981678,1.0766777992248535,,669.2961491,239,,2290.0
,,1779613912.7968218,1.0862832069396973,,671.1938141,240,,2300.0
,,1779613914.6952417,1.0892353057861328,,673.0917304,241,,2310.0
,,1779613916.595421,1.1145641803741455,,674.99242,242,,2320.0
,,1779613918.49225,1.084633708000183,,676.8899342,243,,2330.0
,,1779613920.390741,1.0650122165679932,,678.7872297,244,,2340.0
,,1779613922.2878919,1.066457986831665,,680.6843806,245,,2350.0
,,1779613924.333127,1.08579683303833,,682.7341218,246,,2360.0
,,1779613926.3635144,1.055754542350769,,684.7604555,247,,2370.0
,,1779613928.3318985,1.0590717792510986,,686.728387,248,,2380.0
,,1779613930.24914,1.078945279121399,,688.6461406,249,,2390.0
,,1779613932.173837,1.039154291152954,,690.5709171,250,,2400.0
,,1779613934.0973039,1.0777547359466553,,692.4989885,251,,2410.0
,,1779613936.0272183,1.0525766611099243,,694.4242743,252,,2420.0
,,1779613937.9489396,1.0820293426513672,,696.3459849,253,,2430.0
,,1779613939.8721879,1.056572675704956,,698.2693544,254,,2440.0
,,1779613941.7947826,1.0588078498840332,,700.1917804,255,,2450.0
,,1779613943.7145886,1.045408010482788,,702.114321,256,,2460.0
,,1779613945.6368399,1.0786511898040771,,704.0348744,257,,2470.0
,,1779613947.5603023,1.0542680025100708,,705.956791,258,,2480.0
,,1779613949.4816518,1.0345239639282227,,707.8786304,259,,2490.0
1.526280164718628,0.9478885531425476,1779613974.061745,,0.000564423209907245,732.4591478,260,,2500.0
,,1779613974.2478766,1.0568288564682007,,732.6451776,261,,2500.0
,,1779613976.0678556,1.023184061050415,,734.4643442,262,,2510.0
,,1779613978.0514958,1.0619417428970337,,736.4494889,263,,2520.0
,,1779613979.9352958,1.0365866422653198,,738.3322881,264,,2530.0
,,1779613981.893191,1.0563058853149414,,740.2901844,265,,2540.0
,,1779613983.770844,1.0486751794815063,,742.1673326,266,,2550.0
,,1779613985.6427557,1.0448782444000244,,744.0397681,267,,2560.0
,,1779613987.517906,1.0355643033981323,,745.9149104,268,,2570.0
,,1779613989.4651084,1.0325090885162354,,747.8619833,269,,2580.0
,,1779613991.5317385,1.0269231796264648,,749.9344663,270,,2590.0
,,1779613993.4668427,1.0148507356643677,,751.8638765,271,,2600.0
,,1779613995.3688722,1.0645833015441895,,753.7658664,272,,2610.0
,,1779613997.2772255,1.0543644428253174,,755.674218,273,,2620.0
,,1779613999.1903136,1.0585265159606934,,757.5878047,274,,2630.0
,,1779614001.1083796,1.0315346717834473,,759.5048682,275,,2640.0
,,1779614003.0196986,1.0354456901550293,,761.4161872,276,,2650.0
,,1779614004.9248114,1.0348931550979614,,763.3218036,277,,2660.0
,,1779614006.8359878,1.055526852607727,,765.2330651,278,,2670.0
,,1779614008.7466972,1.032285213470459,,767.1431859,279,,2680.0
,,1779614010.656144,1.0236272811889648,,769.0526326,280,,2690.0
,,1779614012.560773,1.0222060680389404,,770.9572615,281,,2700.0
,,1779614014.474562,1.0229908227920532,,772.8715567,282,,2710.0
,,1779614016.3880756,1.0304486751556396,,774.7845642,283,,2720.0
,,1779614018.300978,1.0130500793457031,,776.6981778,284,,2730.0
,,1779614020.2109432,1.018798828125,,778.6079355,285,,2740.0
1.526688575744629,0.8955355882644653,1779614044.5331736,,0.0004924552772419723,802.9301661,286,,2750.0
,,1779614044.7155185,1.0123746395111084,,803.1125415,287,,2750.0
,,1779614046.4793677,1.018579363822937,,804.8778372,288,,2760.0
,,1779614048.4677503,1.0109057426452637,,806.864857,289,,2770.0
,,1779614050.3641355,1.014025330543518,,808.7621276,290,,2780.0
,,1779614052.2595549,1.0029281377792358,,810.6560435,291,,2790.0
,,1779614054.1546729,1.025064468383789,,812.551842,292,,2800.0
,,1779614056.0454853,0.9999703168869019,,814.4423677,293,,2810.0
,,1779614057.939673,1.0015349388122559,,816.3361614,294,,2820.0
,,1779614059.8306665,1.0002140998840332,,818.2279096,295,,2830.0
,,1779614061.7276828,0.9889647364616394,,820.1247573,296,,2840.0
,,1779614063.6213171,0.9926777482032776,,822.0182346,297,,2850.0
,,1779614065.5120063,0.9888870716094971,,823.9138599,298,,2860.0
,,1779614067.4101462,1.0076409578323364,,825.806635,299,,2870.0
,,1779614069.304549,1.003502368927002,,827.7010374,300,,2880.0
,,1779614071.1974366,1.0054136514663696,,829.5953592,301,,2890.0
,,1779614073.0943213,1.009233832359314,,831.4943737,302,,2900.0
,,1779614074.9963946,0.9928853511810303,,833.3932423,303,,2910.0
,,1779614076.8951566,1.002707600593567,,835.2921548,304,,2920.0
,,1779614078.7958252,0.98207026720047,,837.192732,305,,2930.0
,,1779614080.692895,0.9976664781570435,,839.0898872,306,,2940.0
,,1779614082.5876758,0.968963623046875,,840.9848199,307,,2950.0
,,1779614084.4862301,0.9862445592880249,,842.8827187,308,,2960.0
,,1779614086.3852954,0.9712557792663574,,844.781784,309,,2970.0
,,1779614088.4029229,0.9957451820373535,,846.8004418,310,,2980.0
,,1779614090.3122144,0.9986982345581055,,848.7087028,311,,2990.0
1.560483694076538,0.8483298420906067,1779614114.5292492,,0.0004219625860160354,872.9260969,312,,3000.0
,,1779614114.711024,0.9820899963378906,,873.1093612,313,,3000.0
,,1779614116.5206141,0.9756104946136475,,874.9176372,314,,3010.0
,,1779614118.3886254,0.9912833571434021,,876.7851141,315,,3020.0
,,1779614120.4081767,0.9691500067710876,,878.8051056,316,,3030.0
,,1779614122.3293731,0.9783992767333984,,880.7265891,317,,3040.0
,,1779614124.2628646,0.9913760423660278,,882.6598648,318,,3050.0
,,1779614126.171651,0.9790210723876953,,884.5681395,319,,3060.0
,,1779614128.0869348,0.9778061509132385,,886.4858811,320,,3070.0
,,1779614130.0069604,0.9443432092666626,,888.4040918,321,,3080.0
,,1779614131.9240165,0.9636085033416748,,890.3205049,322,,3090.0
,,1779614133.8432825,1.0081210136413574,,892.2405119,323,,3100.0
,,1779614135.7636492,0.9748648405075073,,894.1616835,324,,3110.0
,,1779614137.687268,0.9566072225570679,,896.0837566,325,,3120.0
,,1779614139.6065693,0.9742403030395508,,898.0043463,326,,3130.0
,,1779614141.5289679,0.9573380351066589,,899.926173,327,,3140.0
,,1779614143.446232,0.9624335169792175,,901.8433889,328,,3150.0
,,1779614145.3702688,0.9412439465522766,,903.7672071,329,,3160.0
,,1779614147.2920878,0.950445294380188,,905.6933244,330,,3170.0
,,1779614149.2202182,0.9684703350067139,,907.6167067,331,,3180.0
,,1779614151.141147,0.9299448132514954,,909.5435058,332,,3190.0
,,1779614153.067908,0.9433263540267944,,911.46484,333,,3200.0
,,1779614154.9909408,0.9376347064971924,,913.3880256,334,,3210.0
,,1779614156.9094014,0.9598409533500671,,915.3065841,335,,3220.0
,,1779614158.8290327,0.9619067311286926,,917.2255212,336,,3230.0
,,1779614160.741042,0.9403355121612549,,919.1425785,337,,3240.0
1.577759861946106,0.8058029413223267,1779614185.0624144,,0.00035475231739709885,943.458903,338,,3250.0
,,1779614185.246982,0.9602684378623962,,943.643976,339,,3250.0
,,1779614187.0614638,0.9551891684532166,,945.4579525,340,,3260.0
,,1779614189.0613883,0.9511291980743408,,947.4578768,341,,3270.0
,,1779614190.8895888,0.9395670890808105,,949.2867986,342,,3280.0
,,1779614192.7279336,0.9544944763183594,,951.1244222,343,,3290.0
,,1779614194.7335787,0.9496833682060242,,953.1312415,344,,3300.0
,,1779614196.5841453,0.898188591003418,,954.9821393,345,,3310.0
,,1779614198.4403365,0.9488652944564819,,956.8388826,346,,3320.0
,,1779614200.4546285,0.9393132925033569,,958.8579159,347,,3330.0
,,1779614202.3839486,0.9177690148353577,,960.7813673,348,,3340.0
,,1779614204.313212,0.943702757358551,,962.7097004,349,,3350.0
,,1779614206.2426453,0.8881025910377502,,964.640031,350,,3360.0
,,1779614208.1695945,0.9627307653427124,,966.5691457,351,,3370.0
,,1779614210.0976453,0.9471219778060913,,968.4978579,352,,3380.0
,,1779614212.025396,0.9386767148971558,,970.4233928,353,,3390.0
,,1779614213.9550257,0.9349819421768188,,972.3515143,354,,3400.0
,,1779614215.883473,0.9284518957138062,,974.2799615,355,,3410.0
,,1779614217.8119411,0.9292165040969849,,976.2084298,356,,3420.0
,,1779614219.7357564,0.8938170671463013,,978.1327774,357,,3430.0
,,1779614221.6548226,0.9157232642173767,,980.0563882,358,,3440.0
,,1779614223.585,0.9263827800750732,,981.9814886,359,,3450.0
,,1779614225.5126598,0.934270977973938,,983.9096529,360,,3460.0
,,1779614227.4346902,0.9235751628875732,,985.8319393,361,,3470.0
,,1779614229.35973,0.9303848743438721,,987.7562186,362,,3480.0
,,1779614231.2846103,0.930755615234375,,989.6816704,363,,3490.0
1.604366421699524,0.7629638910293579,1779614255.4960573,,0.0002925475029450237,1013.8931047,364,,3500.0
,,1779614255.6785924,0.9112299084663391,,1014.075081,365,,3500.0
,,1779614257.5758646,0.8933671116828918,,1015.9723533,366,,3510.0
,,1779614259.411011,0.9025115966796875,,1017.8144172,367,,3520.0
,,1779614261.4294453,0.902783215045929,,1019.825934,368,,3530.0
,,1779614263.3389146,0.9336180686950684,,1021.7404958,369,,3540.0
,,1779614265.2566962,0.9502720832824707,,1023.6536894,370,,3550.0
,,1779614267.164011,0.9071758985519409,,1025.5609726,371,,3560.0
,,1779614269.0697198,0.9094153642654419,,1027.4666623,372,,3570.0
,,1779614270.9810228,0.9454442262649536,,1029.3775113,373,,3580.0
,,1779614272.889612,0.9088793396949768,,1031.2899937,374,,3590.0
,,1779614274.8000765,0.9243834614753723,,1033.1975626,375,,3600.0
,,1779614276.712766,0.8885520696640015,,1035.1092545,376,,3610.0
,,1779614278.623195,0.9094620943069458,,1037.0202497,377,,3620.0
,,1779614280.5343802,0.9183834195137024,,1038.9308689,378,,3630.0
,,1779614282.4471047,0.8937551975250244,,1040.8441762,379,,3640.0
,,1779614284.3601365,0.912447988986969,,1042.756625,380,,3650.0
,,1779614286.273802,0.8913147449493408,,1044.6702905,381,,3660.0
,,1779614288.1912925,0.8989579081535339,,1046.587781,382,,3670.0
,,1779614290.1058497,0.8912550210952759,,1048.5032549,383,,3680.0
,,1779614292.0142465,0.8847538828849792,,1050.4107349,384,,3690.0
,,1779614293.922895,0.894546627998352,,1052.3208862,385,,3700.0
,,1779614295.8328168,0.8806955814361572,,1054.2299962,386,,3710.0
,,1779614297.7381206,0.8720489144325256,,1056.1386018,387,,3720.0
,,1779614299.6534553,0.9005975723266602,,1058.0512509,388,,3730.0
,,1779614301.5628154,0.8815723061561584,,1059.959809,389,,3740.0
1.6334295272827148,0.7238311171531677,1779614326.0320284,,0.00023694285222843113,1084.4298787,390,,3750.0
,,1779614326.229627,0.8800069689750671,,1084.6266217,391,,3750.0
,,1779614328.1307685,0.8970339298248291,,1086.5318908,392,,3760.0
,,1779614330.033121,0.8993816375732422,,1088.4301136,393,,3770.0
,,1779614331.9307582,0.8786669969558716,,1090.328403,394,,3780.0
,,1779614333.8297806,0.8849421739578247,,1092.2267853,395,,3790.0
,,1779614335.7333066,0.8882668018341064,,1094.1302747,396,,3800.0
,,1779614337.6368783,0.8706740736961365,,1096.0339879,397,,3810.0
