val/loss,train/loss,train/step_loss,iter,_step,lr,_runtime,_timestamp,Sample Generation
,,1.0500391721725464,3830.0,399,,563.2421745,1779637469.1250212,
,,1.0465500354766846,3840.0,400,,564.1956151,1779637470.0784576,
,,1.0363078117370605,3850.0,401,,565.1720037,1779637471.0548499,
,,1.0474791526794434,3860.0,402,,566.1280214,1779637472.0108674,
,,1.0272767543792725,3870.0,403,,567.0932859,1779637472.9761117,
,,1.0359588861465454,3880.0,404,,568.0542432,1779637473.9361367,
,,1.0392563343048096,3890.0,405,,569.0137101,1779637474.896267,
,,1.032558560371399,3900.0,406,,569.9621816,1779637475.8437624,
,,1.0475701093673706,3910.0,407,,570.9233498,1779637476.8061912,
,,1.0358030796051025,3920.0,408,,571.8753741,1779637477.7582211,
,,1.033483862876892,3930.0,409,,572.8306907,1779637478.7135355,
,,1.055701494216919,3940.0,410,,573.8003571,1779637479.6825671,
,,1.0472849607467651,3950.0,411,,574.749131,1779637480.6319761,
,,1.034775972366333,3960.0,412,,575.6976055,1779637481.5804505,
,,1.0370850563049316,3970.0,413,,576.6606019,1779637482.5434387,
,,1.0086023807525635,3980.0,414,,577.6127723,1779637483.4956188,
,,1.0227009057998657,3990.0,415,,578.5659781,1779637484.4486334,
1.5347148180007935,0.9123939275741577,,4000.0,416,0.00018936387015941957,591.668907,1779637497.5504375,
,,1.042943000793457,4000.0,417,,591.7660607,1779637497.648193,
,,1.0454460382461548,4010.0,418,,592.7345643,1779637498.617409,
,,1.0346308946609497,4020.0,419,,593.6815475,1779637499.5643916,
,,1.0282528400421143,4030.0,420,,594.6536384,1779637500.5364847,
,,1.041770339012146,4040.0,421,,595.6010169,1779637501.4838612,
,,1.0213114023208618,4050.0,422,,596.555259,1779637502.4380577,
,,1.0372529029846191,4060.0,423,,597.4995805,1779637503.382255,
,,1.0233888626098633,4070.0,424,,598.4699052,1779637504.35275,
,,1.0158296823501587,4080.0,425,,599.4264649,1779637505.3093066,
,,1.0417983531951904,4090.0,426,,600.3747651,1779637506.2573538,
,,1.0439866781234741,4100.0,427,,601.3116857,1779637507.1950364,
,,1.0737372636795044,4110.0,428,,602.2809848,1779637508.1638277,
,,1.0142219066619873,4120.0,429,,603.2223066,1779637509.1046515,
,,1.0299084186553955,4130.0,430,,604.173494,1779637510.0550988,
,,1.021236538887024,4140.0,431,,605.1323792,1779637511.015163,
,,1.032846450805664,4150.0,432,,606.083169,1779637511.9658682,
,,1.027456283569336,4160.0,433,,607.033764,1779637512.91661,
,,1.0290594100952148,4170.0,434,,607.9957698,1779637513.878033,
,,1.0166707038879395,4180.0,435,,608.9513132,1779637514.833949,
,,1.047897458076477,4190.0,436,,609.9141934,1779637515.7970393,
,,1.0116899013519287,4200.0,437,,610.8712017,1779637516.7545526,
,,1.0214869976043701,4210.0,438,,611.8230294,1779637517.7063804,
,,1.0286550521850586,4220.0,439,,612.7819736,1779637518.664815,
,,1.0133329629898071,4230.0,440,,613.731525,1779637519.614371,
,,1.0289232730865479,4240.0,441,,614.6783225,1779637520.561237,
1.5305049419403076,0.8912984728813171,,4250.0,442,0.00015103031213214996,627.792163,1779637533.6747496,
,,1.035313367843628,4250.0,443,,627.8927933,1779637533.7748802,
,,1.0088591575622559,4260.0,444,,628.838999,1779637534.721361,
,,1.0211745500564575,4270.0,445,,629.7913169,1779637535.6739244,
,,1.000450611114502,4280.0,446,,630.746846,1779637536.629693,
,,1.036304235458374,4290.0,447,,631.6948313,1779637537.577139,
,,1.0239845514297485,4300.0,448,,632.6526846,1779637538.5353081,
,,0.9996315836906433,4310.0,449,,633.597891,1779637539.4798307,
,,1.0028839111328125,4320.0,450,,634.5489156,1779637540.4316034,
,,1.0426366329193115,4330.0,451,,635.5062093,1779637541.3888018,
,,1.0078232288360596,4340.0,452,,636.4627096,1779637542.3455555,
,,1.0232834815979004,4350.0,453,,637.4190273,1779637543.3018718,
,,1.0215150117874146,4360.0,454,,638.3635457,1779637544.246349,
,,1.0301681756973267,4370.0,455,,639.3287845,1779637545.2116292,
,,1.0189387798309326,4380.0,456,,640.2800273,1779637546.162873,
,,1.011908769607544,4390.0,457,,641.2407346,1779637547.1234558,
,,0.9924562573432922,4400.0,458,,642.1970879,1779637548.0797262,
,,1.0302786827087402,4410.0,459,,643.1481294,1779637549.030973,
,,1.042321801185608,4420.0,460,,644.1243865,1779637550.00702,
,,0.993686318397522,4430.0,461,,645.0769867,1779637550.9598315,
,,0.9956650137901306,4440.0,462,,646.0327467,1779637551.9155908,
,,1.0082662105560303,4450.0,463,,646.9839518,1779637552.866798,
,,1.0209399461746216,4460.0,464,,647.9462854,1779637553.8291247,
,,0.9928535223007202,4470.0,465,,648.9009104,1779637554.7837534,
,,1.0368752479553223,4480.0,466,,649.8537699,1779637555.7371209,
,,1.0092076063156128,4490.0,467,,650.8124107,1779637556.6951125,
1.5419044494628906,0.8750911951065063,,4500.0,468,0.00012292491384519912,663.8813686,1779637569.7641866,
,,1.0202867984771729,4500.0,469,,663.9808733,1779637569.8632855,
,,1.028017282485962,4510.0,470,,664.9370505,1779637570.8198981,
,,1.0184227228164673,4520.0,471,,665.8790631,1779637571.7616384,
,,0.9950627088546753,4530.0,472,,666.844794,1779637572.72764,
,,1.0103518962860107,4540.0,473,,667.8044285,1779637573.687094,
,,1.0128518342971802,4550.0,474,,668.7610091,1779637574.6429348,
,,1.0045541524887085,4560.0,475,,669.7113871,1779637575.594738,
,,1.035986304283142,4570.0,476,,670.671577,1779637576.5544229,
,,1.01156485080719,4580.0,477,,671.6257464,1779637577.5080616,
,,0.9995545148849487,4590.0,478,,672.5799346,1779637578.4625373,
,,1.0073524713516235,4600.0,479,,673.531214,1779637579.4137967,
,,1.0299023389816284,4610.0,480,,674.4826865,1779637580.3655326,
,,1.0451891422271729,4620.0,481,,675.445639,1779637581.3284829,
,,1.012837529182434,4630.0,482,,676.3966412,1779637582.279487,
,,1.0091731548309326,4640.0,483,,677.3488844,1779637583.2317302,
,,1.0174427032470703,4650.0,484,,678.29144,1779637584.174286,
,,1.0335685014724731,4660.0,485,,679.2460575,1779637585.1289032,
,,0.9920487999916077,4670.0,486,,680.2010505,1779637586.083857,
,,1.0079975128173828,4680.0,487,,681.1581182,1779637587.0409446,
,,1.000232458114624,4690.0,488,,682.1061257,1779637587.9891405,
,,1.024201512336731,4700.0,489,,683.0653545,1779637588.9481995,
,,1.0019584894180298,4710.0,490,,684.0192522,1779637589.9014812,
,,0.994347095489502,4720.0,491,,684.9726866,1779637590.8552315,
,,0.971005916595459,4730.0,492,,685.9287105,1779637591.811311,
,,0.985659658908844,4740.0,493,,686.876469,1779637592.7593155,
1.5604183673858643,0.8603880405426025,,4750.0,494,0.00010576819746349742,699.9544077,1779637605.8368037,
,,0.9743118286132812,4750.0,495,,700.0539244,1779637605.9367685,
,,1.0066202878952026,4760.0,496,,701.0083069,1779637606.8909469,
,,1.0091181993484497,4770.0,497,,701.9571564,1779637607.839139,
,,1.005362868309021,4780.0,498,,702.9129415,1779637608.7953997,
,,0.9976464509963989,4790.0,499,,703.8674031,1779637609.7496743,
,,1.0221604108810425,4800.0,500,,704.8233339,1779637610.7061572,
,,1.0104988813400269,4810.0,501,,705.7741205,1779637611.6569643,
,,0.9851126670837402,4820.0,502,,706.7213064,1779637612.6041496,
,,0.9996050000190735,4830.0,503,,707.6822694,1779637613.5651162,
,,1.0051085948944092,4840.0,504,,708.6580688,1779637614.5409122,
,,0.9954800009727478,4850.0,505,,709.6135804,1779637615.4964266,
,,1.0045654773712158,4860.0,506,,710.5654722,1779637616.4474761,
,,0.9872440695762634,4870.0,507,,711.5170285,1779637617.399782,
,,0.9944411516189575,4880.0,508,,712.4686613,1779637618.3515043,
,,0.9707827568054199,4890.0,509,,713.4277866,1779637619.3106318,
,,0.9785813093185425,4900.0,510,,714.3859463,1779637620.2685013,
,,0.9705234169960022,4910.0,511,,715.3412984,1779637621.2246492,
,,0.9708394408226013,4920.0,512,,716.2882922,1779637622.1711373,
,,0.9762016534805298,4930.0,513,,717.252374,1779637623.135221,
,,0.9946147203445435,4940.0,514,,718.216904,1779637624.0997493,
,,1.0100138187408447,4950.0,515,,719.1696658,1779637625.052506,
,,0.9892750382423401,4960.0,516,,720.1224705,1779637626.0052865,
,,0.9958255290985107,4970.0,517,,721.0746498,1779637626.9580007,
,,1.0003241300582886,4980.0,518,,722.0273597,1779637627.910193,
,,0.973626434803009,4990.0,519,,722.9984349,1779637628.8812823,
1.5575546026229858,0.8508021831512451,,5000.0,520,0.0001,736.0816875,1779637641.9650383,
,,0.9833775758743286,5000.0,521,,736.1816568,1779637642.0645015,
,,,,522,,736.7752667,1779637642.6586175,"{'path': 'media/html/Sample Generation_522_fa5e5f2b97f3abd89ca5.html', 'size': 277, '_type': 'html-file', 'sha256': 'fa5e5f2b97f3abd89ca5cb3074a2276e5b8d8904ee4b0e33b5361dfa26f27d63'}"
