_runtime,val/loss,train/loss,Sample Generation,_step,_timestamp,train/step_loss,lr,iter
76.2207836,,,,30,1779554377.6332152,1.9602460861206055,,280.0
77.639304,,,,31,1779554379.0516775,1.8922019004821777,,290.0
79.130435,,,,32,1779554380.5432022,1.8675532341003418,,300.0
80.6233842,,,,33,1779554382.0356355,1.851957082748413,,310.0
82.1145989,,,,34,1779554383.526411,1.830946445465088,,320.0
83.6049293,,,,35,1779554385.0171847,1.7972601652145386,,330.0
85.0965098,,,,36,1779554386.5084784,1.7592617273330688,,340.0
86.5868363,,,,37,1779554387.9990983,1.7997931241989136,,350.0
88.0792415,,,,38,1779554389.4915013,1.7369327545166016,,360.0
89.5687686,,,,39,1779554390.9811192,1.7037568092346191,,370.0
91.0597256,,,,40,1779554392.4724927,1.6991000175476074,,380.0
92.5497781,,,,41,1779554393.9604166,1.699534296989441,,390.0
94.040064,,,,42,1779554395.452831,1.736954689025879,,400.0
95.530728,,,,43,1779554396.9428425,1.6628327369689941,,410.0
96.9447503,,,,44,1779554398.3565156,1.6811434030532837,,420.0
98.4365039,,,,45,1779554399.849271,1.6525014638900757,,430.0
99.9261238,,,,46,1779554401.3383317,1.6290148496627808,,440.0
101.3088393,,,,47,1779554402.7178524,1.6210973262786865,,450.0
102.8026292,,,,48,1779554404.2146506,1.565996527671814,,460.0
104.2965162,,,,49,1779554405.7092834,1.6289238929748535,,470.0
105.7891032,,,,50,1779554407.200894,1.5907065868377686,,480.0
107.2812036,,,,51,1779554408.6878967,1.5681641101837158,,490.0
126.1890141,1.7010694742202759,1.4997056722640991,,52,1779554427.6013865,,0.0009852826883675631,500.0
126.332031,,,,53,1779554427.7436936,1.555206298828125,,500.0
127.7353224,,,,54,1779554429.147459,1.587540864944458,,510.0
129.2310618,,,,55,1779554430.6416526,1.5639293193817139,,520.0
130.7268724,,,,56,1779554432.1391346,1.5317974090576172,,530.0
132.1661134,,,,57,1779554433.5783753,1.5953501462936401,,540.0
133.6006402,,,,58,1779554435.012896,1.5431795120239258,,550.0
135.0347333,,,,59,1779554436.4450564,1.5425772666931152,,560.0
136.4731539,,,,60,1779554437.8812718,1.5413260459899902,,570.0
137.9082863,,,,61,1779554439.3176615,1.5134854316711426,,580.0
139.3423993,,,,62,1779554440.7549555,1.476818323135376,,590.0
140.7770317,,,,63,1779554442.1868997,1.4934011697769165,,600.0
142.2122321,,,,64,1779554443.6205757,1.5214202404022217,,610.0
143.6482627,,,,65,1779554445.0605202,1.509558081626892,,620.0
145.0843239,,,,66,1779554446.496587,1.491070032119751,,630.0
146.5215246,,,,67,1779554447.9342916,1.4435395002365112,,640.0
147.9583265,,,,68,1779554449.3705735,1.4806984663009644,,650.0
149.393969,,,,69,1779554450.8067362,1.488142728805542,,660.0
150.8319118,,,,70,1779554452.24416,1.4309622049331665,,670.0
152.2668069,,,,71,1779554453.6789136,1.487944483757019,,680.0
153.7014499,,,,72,1779554455.1129897,1.438145399093628,,690.0
155.1376453,,,,73,1779554456.5499072,1.4766201972961426,,700.0
156.5741602,,,,74,1779554457.986423,1.4381814002990723,,710.0
158.0102734,,,,75,1779554459.4230406,1.4276338815689087,,720.0
159.4455879,,,,76,1779554460.8577478,1.4046663045883179,,730.0
160.8808337,,,,77,1779554462.2923687,1.417794942855835,,740.0
179.8539064,1.5804692506790161,1.3547152280807495,,78,1779554481.2657895,,0.0009614856803571157,750.0
179.9955739,,,,79,1779554481.4075327,1.4317876100540161,,750.0
181.3360472,,,,80,1779554482.7488143,1.4223960638046265,,760.0
182.7989605,,,,81,1779554484.211123,1.4172687530517578,,770.0
184.2942658,,,,82,1779554485.705611,1.4101314544677734,,780.0
185.7903414,,,,83,1779554487.202602,1.4089694023132324,,790.0
187.2838659,,,,84,1779554488.696633,1.4172334671020508,,800.0
188.6909081,,,,85,1779554490.1031675,1.393126130104065,,810.0
190.0948415,,,,86,1779554491.5070922,1.3965845108032227,,820.0
191.4991197,,,,87,1779554492.9111,1.3828142881393433,,830.0
192.9044947,,,,88,1779554494.317262,1.3982632160186768,,840.0
194.3137653,,,,89,1779554495.7265325,1.3841062784194946,,850.0
195.7156361,,,,90,1779554497.1279757,1.3871259689331055,,860.0
197.1173107,,,,91,1779554498.5290785,1.3914530277252197,,870.0
198.5235102,,,,92,1779554499.935744,1.3697764873504639,,880.0
199.931667,,,,93,1779554501.3418071,1.3788024187088013,,890.0
201.3361153,,,,94,1779554502.7488825,1.3667547702789307,,900.0
202.7413579,,,,95,1779554504.153274,1.3183274269104004,,910.0
204.143596,,,,96,1779554505.556363,1.3576463460922241,,920.0
205.5517331,,,,97,1779554506.9581354,1.3568079471588135,,930.0
206.9587018,,,,98,1779554508.3709636,1.3409233093261719,,940.0
208.3708284,,,,99,1779554509.7830734,1.3477416038513184,,950.0
209.7766461,,,,100,1779554511.189413,1.3584747314453125,,960.0
211.2626293,,,,101,1779554512.6753964,1.3508946895599365,,970.0
212.7532121,,,,102,1779554514.1656287,1.3497297763824463,,980.0
214.2437027,,,,103,1779554515.6559455,1.3335614204406738,,990.0
233.4317456,1.525743842124939,1.274329662322998,,104,1779554534.8427844,,0.0009271396472013282,1000.0
233.5754489,,,,105,1779554534.9814892,1.3658031225204468,,1000.0
234.9385216,,,,106,1779554536.3512886,1.3286616802215576,,1010.0
236.3074326,,,,107,1779554537.7155936,1.310124158859253,,1020.0
237.6763935,,,,108,1779554539.088656,1.3275151252746582,,1030.0
239.0874591,,,,109,1779554540.5002263,1.3615139722824097,,1040.0
240.5822688,,,,110,1779554541.995036,1.2965178489685059,,1050.0
242.0776983,,,,111,1779554543.4845457,1.3374849557876587,,1060.0
243.5736853,,,,112,1779554544.9859393,1.3223588466644287,,1070.0
244.9404863,,,,113,1779554546.3522708,1.3371257781982422,,1080.0
246.4355547,,,,114,1779554547.8426547,1.350903034210205,,1090.0
247.9316996,,,,115,1779554549.3389988,1.3134255409240723,,1100.0
249.3692874,,,,116,1779554550.7812989,1.2969822883605957,,1110.0
250.7518348,,,,117,1779554552.1640987,1.2990658283233643,,1120.0
252.1391831,,,,118,1779554553.5511723,1.3008055686950684,,1130.0
253.5290092,,,,119,1779554554.9410555,1.297730803489685,,1140.0
254.9143266,,,,120,1779554556.3213758,1.3191016912460327,,1150.0
256.3799113,,,,121,1779554557.7921746,1.3286784887313843,,1160.0
257.8572691,,,,122,1779554559.2700362,1.2997219562530518,,1170.0
259.3340884,,,,123,1779554560.74635,1.3144925832748413,,1180.0
260.8104851,,,,124,1779554562.2182262,1.2790889739990234,,1190.0
262.2860846,,,,125,1779554563.6988516,1.2946833372116089,,1200.0
263.76439,,,,126,1779554565.1761608,1.268911361694336,,1210.0
265.241116,,,,127,1779554566.6535,1.3106379508972168,,1220.0
266.7178055,,,,128,1779554568.1299655,1.298504114151001,,1230.0
268.1930467,,,,129,1779554569.6054726,1.3022620677947998,,1240.0
286.9982305,1.5042414665222168,1.2135785818099976,,130,1779554588.4048254,,0.000883125098683892,1250.0
287.1372384,,,,131,1779554588.5492887,1.296555757522583,,1250.0
288.5785217,,,,132,1779554589.9907842,1.2830432653427124,,1260.0
290.0621233,,,,133,1779554591.4748905,1.2657819986343384,,1270.0
291.4877059,,,,134,1779554592.8994625,1.262789011001587,,1280.0
292.9208789,,,,135,1779554594.33303,1.2914235591888428,,1290.0
294.37822,,,,136,1779554595.790987,1.3025097846984863,,1300.0
295.7179042,,,,137,1779554597.1301663,1.2394638061523438,,1310.0
297.057561,,,,138,1779554598.470328,1.3072876930236816,,1320.0
298.5207247,,,,139,1779554599.9329824,1.2740492820739746,,1330.0
300.0171089,,,,140,1779554601.4293387,1.3076648712158203,,1340.0
301.5120628,,,,141,1779554602.9202664,1.2639405727386475,,1350.0
303.0064779,,,,142,1779554604.419245,1.284623384475708,,1360.0
304.4401511,,,,143,1779554605.852345,1.2673702239990234,,1370.0
305.8658618,,,,144,1779554607.2786288,1.2696713209152222,,1380.0
307.2948722,,,,145,1779554608.7019804,1.2555111646652222,,1390.0
308.7260912,,,,146,1779554610.138324,1.2705376148223877,,1400.0
310.1550991,,,,147,1779554611.5672526,1.250905156135559,,1410.0
311.5854044,,,,148,1779554612.9975388,1.2840244770050049,,1420.0
313.0155631,,,,149,1779554614.423227,1.2530291080474854,,1430.0
314.4469246,,,,150,1779554615.859238,1.2685953378677368,,1440.0
315.8746766,,,,151,1779554617.2874436,1.2359018325805664,,1450.0
317.3026019,,,,152,1779554618.715369,1.2546212673187256,,1460.0
318.7310162,,,,153,1779554620.1379437,1.2286419868469238,,1470.0
320.1608285,,,,154,1779554621.5730915,1.2238259315490723,,1480.0
321.5892114,,,,155,1779554623.0014045,1.2490894794464111,,1490.0
340.4007786,1.4765293598175049,1.168159008026123,,156,1779554641.8122127,,0.0008305704108364302,1500.0
340.5377691,,,,157,1779554641.9505363,1.2486555576324463,,1500.0
341.9762914,,,,158,1779554643.3885489,1.2447352409362793,,1510.0
343.4696434,,,,159,1779554644.8821046,1.2379150390625,,1520.0
344.9647065,,,,160,1779554646.3774736,1.2699207067489624,,1530.0
346.3726366,,,,161,1779554647.7849267,1.2033014297485352,,1540.0
347.7695792,,,,162,1779554649.181825,1.241157054901123,,1550.0
349.1701092,,,,163,1779554650.5823562,1.2210274934768677,,1560.0
350.5708407,,,,164,1779554651.9836078,1.2440693378448486,,1570.0
351.9734872,,,,165,1779554653.3857503,1.2155841588974,,1580.0
353.3742769,,,,166,1779554654.7865407,1.2037436962127686,,1590.0
354.7772071,,,,167,1779554656.1852322,1.2100229263305664,,1600.0
356.1821298,,,,168,1779554657.5948968,1.247948408126831,,1610.0
357.5845642,,,,169,1779554658.9965262,1.1883859634399414,,1620.0
358.9827255,,,,170,1779554660.3954926,1.2196213006973267,,1630.0
360.3834864,,,,171,1779554661.7955112,1.2189912796020508,,1640.0
361.8220714,,,,172,1779554663.2343237,1.1954050064086914,,1650.0
363.2885879,,,,173,1779554664.7003012,1.2309014797210693,,1660.0
364.7559742,,,,174,1779554666.1687415,1.2121756076812744,,1670.0
366.2232635,,,,175,1779554667.6360307,1.2152814865112305,,1680.0
367.6912433,,,,176,1779554669.1005943,1.2128132581710815,,1690.0
369.1615361,,,,177,1779554670.5733097,1.2052512168884277,,1700.0
370.6277812,,,,178,1779554672.0394478,1.1960279941558838,,1710.0
372.0950207,,,,179,1779554673.507429,1.1941999197006226,,1720.0
373.560356,,,,180,1779554674.9679282,1.2147455215454102,,1730.0
375.0255733,,,,181,1779554676.4383404,1.1836442947387695,,1740.0
394.0164592,1.465636134147644,1.1243469715118408,,182,1779554695.4287002,,0.0007708228984017721,1750.0
394.164085,,,,183,1779554695.5759022,1.2035439014434814,,1750.0
395.5850368,,,,184,1779554696.9978037,1.2049925327301025,,1760.0
397.0121185,,,,185,1779554698.4243364,1.2055845260620117,,1770.0
398.4362954,,,,186,1779554699.848559,1.2144160270690918,,1780.0
399.8606781,,,,187,1779554701.2729418,1.2130770683288574,,1790.0
401.2851767,,,,188,1779554702.6974387,1.1998863220214844,,1800.0
402.7098544,,,,189,1779554704.1221132,1.1752644777297974,,1810.0
404.1370038,,,,190,1779554705.548283,1.188647985458374,,1820.0
405.5613565,,,,191,1779554706.9733658,1.1965887546539307,,1830.0
406.9849094,,,,192,1779554708.3967597,1.1814064979553223,,1840.0
408.409937,,,,193,1779554709.8221314,1.1813852787017822,,1850.0
409.8351236,,,,194,1779554711.2454605,1.1904706954956055,,1860.0
411.2612847,,,,195,1779554712.6703727,1.16459059715271,,1870.0
412.6892924,,,,196,1779554714.101478,1.190874457359314,,1880.0
414.1165515,,,,197,1779554715.5288136,1.1936872005462646,,1890.0
415.5427602,,,,198,1779554716.9555273,1.1476686000823975,,1900.0
416.9692316,,,,199,1779554718.3812063,1.191012978553772,,1910.0
418.3948555,,,,200,1779554719.8024883,1.1850742101669312,,1920.0
419.8207984,,,,201,1779554721.2335653,1.1638405323028564,,1930.0
421.2478324,,,,202,1779554722.6599302,1.1422367095947266,,1940.0
422.6730174,,,,203,1779554724.0851364,1.1637847423553467,,1950.0
424.0989174,,,,204,1779554725.5050128,1.1789134740829468,,1960.0
425.5242376,,,,205,1779554726.935818,1.1701732873916626,,1970.0
426.9474361,,,,206,1779554728.359495,1.1730623245239258,,1980.0
428.3729455,,,,207,1779554729.7852056,1.1721010208129883,,1990.0
447.487579,1.4673051834106445,1.0902767181396484,,208,1779554748.8997326,,0.0007054142744895884,2000.0
447.6304929,,,,209,1779554749.0432599,1.1281824111938477,,2000.0
448.9810103,,,,210,1779554750.3932707,1.147566795349121,,2010.0
450.3359353,,,,211,1779554751.7487025,1.1394011974334717,,2020.0
451.6882479,,,,212,1779554753.099965,1.1778264045715332,,2030.0
453.0415073,,,,213,1779554754.4532795,1.1659255027770996,,2040.0
454.481332,,,,214,1779554755.8935783,1.1302413940429688,,2050.0
455.9763483,,,,215,1779554757.3891153,1.1244748830795288,,2060.0
457.4351188,,,,216,1779554758.84436,1.1544334888458252,,2070.0
458.8858014,,,,217,1779554760.2977464,1.1424564123153687,,2080.0
460.3360812,,,,218,1779554761.7480786,1.1609575748443604,,2090.0
461.7868576,,,,219,1779554763.1996248,1.1542999744415283,,2100.0
463.2383182,,,,220,1779554764.6505678,1.154891014099121,,2110.0
464.6895294,,,,221,1779554766.1013093,1.1607775688171387,,2120.0
466.1429547,,,,222,1779554767.5549333,1.161727786064148,,2130.0
467.5961913,,,,223,1779554769.008214,1.1616642475128174,,2140.0
469.0482056,,,,224,1779554770.4599721,1.1489020586013794,,2150.0
470.4985651,,,,225,1779554771.9105482,1.1714022159576416,,2160.0
471.9474048,,,,226,1779554773.3596604,1.1620361804962158,,2170.0
473.3979091,,,,227,1779554774.8101509,1.138624906539917,,2180.0
474.8491721,,,,228,1779554776.2614498,1.130582571029663,,2190.0
476.300609,,,,229,1779554777.7124755,1.1523640155792236,,2200.0
477.7533075,,,,230,1779554779.1654153,1.1401431560516357,,2210.0
479.2060641,,,,231,1779554780.618327,1.1461262702941895,,2220.0
480.6587678,,,,232,1779554782.0679812,1.1457068920135498,,2230.0
482.1119435,,,,233,1779554783.5237024,1.1538100242614746,,2240.0
500.8461737,1.46785306930542,1.0510495901107788,,234,1779554802.2582614,,0.0006360213829156177,2250.0
500.9950572,,,,235,1779554802.4072647,1.1113879680633545,,2250.0
502.490502,,,,236,1779554803.9025126,1.1357907056808472,,2260.0
503.9851402,,,,237,1779554805.397404,1.1614773273468018,,2270.0
505.3692454,,,,238,1779554806.7814162,1.123173713684082,,2280.0
506.8384824,,,,239,1779554808.2512493,1.167183756828308,,2290.0
508.3321092,,,,240,1779554809.739625,1.1549547910690308,,2300.0
509.6705686,,,,241,1779554811.0827,1.1236943006515503,,2310.0
511.1310592,,,,242,1779554812.5425246,1.1221916675567627,,2320.0
512.626148,,,,243,1779554814.0383961,1.1232213973999023,,2330.0
514.0925813,,,,244,1779554815.5053484,1.1516225337982178,,2340.0
515.5233346,,,,245,1779554816.9357536,1.1373521089553833,,2350.0
516.9535551,,,,246,1779554818.3656766,1.1387856006622314,,2360.0
518.3832095,,,,247,1779554819.79535,1.1189777851104736,,2370.0
519.8144414,,,,248,1779554821.2250519,1.1093008518218994,,2380.0
521.2445229,,,,249,1779554822.65729,1.1113359928131104,,2390.0
522.6761454,,,,250,1779554824.0883744,1.1159014701843262,,2400.0
524.1073048,,,,251,1779554825.5195034,1.0951523780822754,,2410.0
525.5362086,,,,252,1779554826.945845,1.1042063236236572,,2420.0
526.968565,,,,253,1779554828.3808267,1.0826489925384521,,2430.0
528.4012418,,,,254,1779554829.8134983,1.0923662185668945,,2440.0
529.8322862,,,,255,1779554831.2450533,1.1018047332763672,,2450.0
531.2648073,,,,256,1779554832.6768997,1.1256744861602783,,2460.0
532.6965813,,,,257,1779554834.1093483,1.1188045740127563,,2470.0
534.1277446,,,,258,1779554835.540006,1.120148777961731,,2480.0
535.5572209,,,,259,1779554836.969988,1.087356448173523,,2490.0
554.595754,1.4663984775543213,1.0082255601882935,,260,1779554856.0053413,,0.000564423209907245,2500.0
554.7499602,,,,261,1779554856.1623633,1.1032700538635254,,2500.0
556.2140922,,,,262,1779554857.6263552,1.1036628484725952,,2510.0
557.5328053,,,,263,1779554858.9455724,1.0846924781799316,,2520.0
558.8608325,,,,264,1779554860.2729192,1.0792570114135742,,2530.0
560.3098248,,,,265,1779554861.7210224,1.0828136205673218,,2540.0
561.8036528,,,,266,1779554863.21642,1.103740930557251,,2550.0
563.2989151,,,,267,1779554864.7106829,1.0964293479919434,,2560.0
564.7260384,,,,268,1779554866.13785,1.1115264892578125,,2570.0
566.1470662,,,,269,1779554867.5593266,1.1108800172805786,,2580.0
567.5701959,,,,270,1779554868.9824579,1.1078908443450928,,2590.0
568.9936739,,,,271,1779554870.4059374,1.1041274070739746,,2600.0
570.4179958,,,,272,1779554871.8297365,1.0889732837677002,,2610.0
571.84101,,,,273,1779554873.2534204,1.0759856700897217,,2620.0
573.262506,,,,274,1779554874.6752732,1.059113621711731,,2630.0
574.6846464,,,,275,1779554876.096903,1.0845704078674316,,2640.0
576.1079008,,,,276,1779554877.520158,1.1114635467529297,,2650.0
577.531553,,,,277,1779554878.9439187,1.082411527633667,,2660.0
578.9540375,,,,278,1779554880.3660662,1.0538785457611084,,2670.0
580.3744645,,,,279,1779554881.7866554,1.07859468460083,,2680.0
581.7968138,,,,280,1779554883.204731,1.0944652557373047,,2690.0
583.2197664,,,,281,1779554884.6320088,1.0621225833892822,,2700.0
584.6442288,,,,282,1779554886.0556612,1.0816705226898193,,2710.0
586.0654136,,,,283,1779554887.4781806,1.082478642463684,,2720.0
587.4912764,,,,284,1779554888.903537,1.0995935201644897,,2730.0
588.9158755,,,,285,1779554890.3281372,1.0648208856582642,,2740.0
608.1107697,1.4772108793258667,0.9753372669219971,,286,1779554909.5221612,,0.0004924552772419723,2750.0
608.252015,,,,287,1779554909.658749,1.0635459423065186,,2750.0
609.6165699,,,,288,1779554911.0284593,1.0644055604934692,,2760.0
611.1118078,,,,289,1779554912.5237582,1.0678749084472656,,2770.0
612.6057,,,,290,1779554914.017963,1.0625431537628174,,2780.0
614.0592436,,,,291,1779554915.4715054,1.0774056911468506,,2790.0
615.5168026,,,,292,1779554916.9260213,1.052497148513794,,2800.0
616.9036328,,,,293,1779554918.3153982,1.0811882019042969,,2810.0
618.3460769,,,,294,1779554919.7578,1.0663467645645142,,2820.0
619.6930713,,,,295,1779554921.105333,1.0671193599700928,,2830.0
621.0419359,,,,296,1779554922.454703,1.0231249332427979,,2840.0
622.5097546,,,,297,1779554923.922,1.0618817806243896,,2850.0
624.0042067,,,,298,1779554925.4164531,1.06452214717865,,2860.0
625.5001096,,,,299,1779554926.912176,1.052005410194397,,2870.0
626.9954353,,,,300,1779554928.4037893,1.0844545364379883,,2880.0
628.4556391,,,,301,1779554929.867757,1.047755479812622,,2890.0
629.9120031,,,,302,1779554931.3247702,1.0319768190383911,,2900.0
631.3672684,,,,303,1779554932.7793634,1.0840904712677002,,2910.0
632.821209,,,,304,1779554934.233305,1.0592080354690552,,2920.0
634.277571,,,,305,1779554935.6891356,1.0403207540512085,,2930.0
635.7350323,,,,306,1779554937.1472943,1.04136061668396,,2940.0
637.1906356,,,,307,1779554938.6028981,1.0715627670288086,,2950.0
638.6459818,,,,308,1779554940.0582137,1.045367956161499,,2960.0
640.0996869,,,,309,1779554941.5115514,1.0415544509887695,,2970.0
641.5552832,,,,310,1779554942.9673529,1.0479366779327393,,2980.0
643.0109312,,,,311,1779554944.4222982,1.0297625064849854,,2990.0
661.8448733,1.4810690879821777,0.9336393475532532,,312,1779554963.2561467,,0.0004219625860160354,3000.0
661.984912,,,,313,1779554963.397188,1.0605640411376953,,3000.0
663.3215256,,,,314,1779554964.7333019,1.0400550365447998,,3010.0
664.7691659,,,,315,1779554966.1819332,1.0550802946090698,,3020.0
666.2643316,,,,316,1779554967.676591,1.0415488481521606,,3030.0
667.7341599,,,,317,1779554969.1429029,1.0673010349273682,,3040.0
669.1857516,,,,318,1779554970.5981655,1.030468463897705,,3050.0
670.5614907,,,,319,1779554971.974258,1.0432507991790771,,3060.0
672.0310067,,,,320,1779554973.4432695,1.0521894693374634,,3070.0
673.4306238,,,,321,1779554974.8428855,1.0480473041534424,,3080.0
674.8774929,,,,322,1779554976.2897556,1.0332214832305908,,3090.0
676.2382666,,,,323,1779554977.6480005,1.0387756824493408,,3100.0
677.6055642,,,,324,1779554979.0154402,1.0117380619049072,,3110.0
678.9732487,,,,325,1779554980.3844411,1.0389719009399414,,3120.0
680.3481878,,,,326,1779554981.7603931,1.0314505100250244,,3130.0
681.8415823,,,,327,1779554983.2543492,1.0282514095306396,,3140.0
683.3357901,,,,328,1779554984.7485573,1.0447558164596558,,3150.0
684.8322336,,,,329,1779554986.2389877,1.0538201332092285,,3160.0
686.3222187,,,,330,1779554987.7343483,1.0112961530685425,,3170.0
687.7084691,,,,331,1779554989.1212363,1.0178228616714478,,3180.0
689.0994703,,,,332,1779554990.5118437,1.0378822088241577,,3190.0
690.4908628,,,,333,1779554991.902868,1.015549898147583,,3200.0
691.8796361,,,,334,1779554993.2924032,1.0164575576782227,,3210.0
693.3503997,,,,335,1779554994.7599802,1.0121787786483765,,3220.0
694.8457921,,,,336,1779554996.258053,1.0023332834243774,,3230.0
696.3415243,,,,337,1779554997.753238,1.0081288814544678,,3240.0
715.3238214,1.5135263204574585,0.8990486264228821,,338,1779555016.7353005,,0.00035475231739709885,3250.0
715.4784407,,,,339,1779555016.890704,1.015783667564392,,3250.0
716.9599185,,,,340,1779555018.3718858,1.0165636539459229,,3260.0
718.3552752,,,,341,1779555019.7661004,1.0213513374328613,,3270.0
719.753381,,,,342,1779555021.162548,0.9986070990562439,,3280.0
721.1492119,,,,343,1779555022.5614731,0.9958872199058533,,3290.0
722.5428631,,,,344,1779555023.95563,0.9906255602836609,,3300.0
723.9355113,,,,345,1779555025.3482783,0.9992852210998535,,3310.0
725.3354912,,,,346,1779555026.7482584,1.0156811475753784,,3320.0
726.7353876,,,,347,1779555028.1476266,1.008180856704712,,3330.0
728.1376261,,,,348,1779555029.550393,1.0079782009124756,,3340.0
729.5419569,,,,349,1779555030.953722,1.0153939723968506,,3350.0
730.9430512,,,,350,1779555032.3558183,0.9793388843536377,,3360.0
732.3424009,,,,351,1779555033.7543967,1.0142836570739746,,3370.0
733.7419645,,,,352,1779555035.154227,0.9974855780601501,,3380.0
735.1407156,,,,353,1779555036.5534828,1.0175210237503052,,3390.0
736.5394371,,,,354,1779555037.951424,1.0036462545394897,,3400.0
737.9394074,,,,355,1779555039.3514225,0.9997798204421997,,3410.0
739.3383478,,,,356,1779555040.75023,1.010713815689087,,3420.0
740.7390707,,,,357,1779555042.1512413,1.0043184757232666,,3430.0
742.1529025,,,,358,1779555043.558927,1.0411162376403809,,3440.0
743.6420478,,,,359,1779555045.0542707,1.0106594562530518,,3450.0
745.13197,,,,360,1779555046.544737,1.0091602802276611,,3460.0
746.6222144,,,,361,1779555048.0349815,0.9983699917793274,,3470.0
748.1121006,,,,362,1779555049.5242581,1.0112379789352417,,3480.0
749.6016825,,,,363,1779555051.0134122,0.9788051843643188,,3490.0
768.374844,1.5249899625778198,0.8676960468292236,,364,1779555069.7827466,,0.0002925475029450237,3500.0
768.512083,,,,365,1779555069.9227111,0.994054913520813,,3500.0
769.8894757,,,,366,1779555071.3013628,0.9764766097068787,,3510.0
771.3835507,,,,367,1779555072.7957125,0.9893276691436768,,3520.0
772.8765646,,,,368,1779555074.2862074,1.0053997039794922,,3530.0
774.2325334,,,,369,1779555075.644767,0.9959437847137451,,3540.0
775.7140115,,,,370,1779555077.1267786,0.9824022650718689,,3550.0
777.0811192,,,,371,1779555078.4938862,1.0036191940307617,,3560.0
778.5165579,,,,372,1779555079.9283764,0.9969415664672852,,3570.0
779.9262887,,,,373,1779555081.338536,0.9888129234313965,,3580.0
781.4075209,,,,374,1779555082.819784,0.980884313583374,,3590.0
782.8253901,,,,375,1779555084.2373939,0.9822568297386169,,3600.0
784.2403143,,,,376,1779555085.6530814,0.9786390066146851,,3610.0
785.6585535,,,,377,1779555087.0708122,0.9685220718383789,,3620.0
787.0758549,,,,378,1779555088.4886222,0.9831555485725403,,3630.0
788.493235,,,,379,1779555089.903481,0.9694832563400269,,3640.0
789.9099694,,,,380,1779555091.3227365,0.9732149839401245,,3650.0
791.327807,,,,381,1779555092.739753,1.0007452964782715,,3660.0
792.7452191,,,,382,1779555094.1572473,1.000001072883606,,3670.0
794.1618722,,,,383,1779555095.5736516,0.9709020256996155,,3680.0
795.5781809,,,,384,1779555096.9904387,1.0032625198364258,,3690.0
796.994051,,,,385,1779555098.4064755,0.9422610998153687,,3700.0
798.4136262,,,,386,1779555099.8258724,0.9461731910705566,,3710.0
799.834094,,,,387,1779555101.2433112,0.9740707874298096,,3720.0
801.2532052,,,,388,1779555102.6607866,0.9630358219146729,,3730.0
802.6736668,,,,389,1779555104.0859203,0.968707263469696,,3740.0
821.5359132,1.5371071100234985,0.8351061940193176,,390,1779555122.9461653,,0.00023694285222843113,3750.0
821.6732101,,,,391,1779555123.0854738,0.9747852683067322,,3750.0
823.0526307,,,,392,1779555124.460323,0.9908449649810791,,3760.0
824.4572924,,,,393,1779555125.8694184,1.006477952003479,,3770.0
825.8579638,,,,394,1779555127.270226,0.9892466068267822,,3780.0
827.2609248,,,,395,1779555128.673692,0.9568667411804199,,3790.0
828.6644382,,,,396,1779555130.07682,0.9729203581809998,,3800.0
830.0701424,,,,397,1779555131.4822896,0.9860315918922424,,3810.0
831.4759772,,,,398,1779555132.888744,0.9577467441558838,,3820.0
